TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
02/05/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Sospitós,5
02/05/2020,41,Vallès Oriental,08210,Sant Feliu de Codines,1,Dona,Sospitós,1
02/05/2020,14,Berguedà ,08049,Casserres,1,Dona,Sospitós,1
02/05/2020,02,Alt Empordà ,17092,Llançà,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08230,Premià de Dalt,0,Home,Sospitós,1
02/05/2020,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,2
02/05/2020,01,Alt Camp,43160,Vallmoll,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08115,Martorelles,1,Dona,Sospitós,2
02/05/2020,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,8
02/05/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,6
02/05/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Positiu per Test Ràpid,1
02/05/2020,33,Segrià ,25038,Aitona,1,Dona,Sospitós,1
02/05/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,1
02/05/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,475
02/05/2020,19,Garrotxa,17114,Olot,1,Dona,Positiu PCR,1
02/05/2020,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Sospitós,2
02/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Epidemiològic,1
02/05/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08115,Martorelles,0,Home,Sospitós,1
02/05/2020,34,Selva,17033,Caldes de Malavella,1,Dona,Sospitós,1
02/05/2020,10,Baix Empordà ,17117,Palafrugell,1,Dona,Sospitós,5
02/05/2020,41,Vallès Oriental,08234,Sant Pere de Vilamajor,1,Dona,Sospitós,6
02/05/2020,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Sospitós,2
02/05/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,0,Home,Sospitós,5
02/05/2020,21,Maresme,08219,Vilassar de Mar,0,Home,Sospitós,3
02/05/2020,41,Vallès Oriental,08014,Aiguafreda,0,Home,Sospitós,2
02/05/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Sospitós,7
02/05/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Positiu PCR,1
02/05/2020,19,Garrotxa,17114,Olot,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08069,Collbató,0,Home,Sospitós,1
02/05/2020,32,Segarra,25110,Guissona,0,Home,Sospitós,1
02/05/2020,10,Baix Empordà ,17199,Torroella de Montgrí,0,Home,Sospitós,2
02/05/2020,33,Segrià ,25007,Albatàrrec,1,Dona,Sospitós,1
02/05/2020,12,Baix Penedès,43074,Llorenç del Penedès,0,Home,Sospitós,1
02/05/2020,20,Gironès,17079,Girona,0,Home,Sospitós,12
02/05/2020,21,Maresme,08281,Teià,1,Dona,Sospitós,15
02/05/2020,08,Baix Camp,43169,Vilaplana,0,Home,Sospitós,1
02/05/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,3
02/05/2020,20,Gironès,17049,Celrà,1,Dona,Sospitós,1
02/05/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,2
02/05/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu PCR,1
02/05/2020,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Sospitós,1
02/05/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,12
02/05/2020,40,Vallès Occidental,08180,Ripollet,1,Dona,Sospitós,11
02/05/2020,19,Garrotxa,17114,Olot,0,Home,Positiu PCR,1
02/05/2020,27,Pla d'Urgell,25113,Ivars d'Urgell,0,Home,Positiu PCR,1
02/05/2020,34,Selva,17101,Massanes,1,Dona,Sospitós,1
02/05/2020,08,Baix Camp,43145,La Selva del Camp,1,Dona,Sospitós,1
02/05/2020,20,Gironès,17186,Sarrià de Ter,1,Dona,Sospitós,1
02/05/2020,23,Noguera,25034,Artesa de Segre,0,Home,Sospitós,1
02/05/2020,40,Vallès Occidental,08180,Ripollet,1,Dona,Positiu PCR,1
02/05/2020,11,Baix Llobregat,08157,Pallejà,1,Dona,Sospitós,2
02/05/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,2
02/05/2020,24,Osona,08037,Calldetenes,1,Dona,Sospitós,1
02/05/2020,10,Baix Empordà ,17013,Begur,1,Dona,Sospitós,1
02/05/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Positiu PCR,4
02/05/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,1
02/05/2020,07,Bages,08113,Manresa,1,Dona,Sospitós,9
02/05/2020,08,Baix Camp,43038,Cambrils,0,Home,Sospitós,11
02/05/2020,36,Tarragonès,43171,Vila-Seca,0,Home,Sospitós,1
02/05/2020,38,Urgell,25050,Bellpuig,1,Dona,Sospitós,1
02/05/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,23
02/05/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,2
02/05/2020,23,Noguera,25034,Artesa de Segre,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,0,Home,Positiu PCR,1
02/05/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,0,Home,Sospitós,5
02/05/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Sospitós,1
02/05/2020,20,Gironès,17020,Bescanó,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,1,Dona,Sospitós,3
02/05/2020,34,Selva,17103,Maçanet de la Selva,0,Home,Sospitós,1
02/05/2020,21,Maresme,08040,Canet de Mar,0,Home,Positiu PCR,1
02/05/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Positiu PCR,1
02/05/2020,07,Bages,08192,Santpedor,1,Dona,Sospitós,2
02/05/2020,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,6
02/05/2020,40,Vallès Occidental,08291,Vacarisses,0,Home,Sospitós,1
02/05/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,11
02/05/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Sospitós,2
02/05/2020,06,Anoia,08119,Masquefa,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Positiu PCR,2
02/05/2020,10,Baix Empordà ,17181,Santa Cristina d'Aro,0,Home,Sospitós,1
02/05/2020,06,Anoia,08162,Els Hostalets de Pierola,0,Home,Sospitós,1
02/05/2020,28,Pla de l'Estany,17137,Porqueres,0,Home,Sospitós,1
02/05/2020,24,Osona,08037,Calldetenes,0,Home,Sospitós,2
02/05/2020,40,Vallès Occidental,08291,Vacarisses,1,Dona,Sospitós,2
02/05/2020,03,Alt Penedès,08013,Avinyonet del Penedès,0,Home,Sospitós,1
02/05/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,1
02/05/2020,10,Baix Empordà ,17117,Palafrugell,0,Home,Sospitós,2
02/05/2020,06,Anoia,08162,Els Hostalets de Pierola,1,Dona,Sospitós,2
02/05/2020,41,Vallès Oriental,08042,Cànoves i Samalús,1,Dona,Sospitós,2
02/05/2020,41,Vallès Oriental,08902,Vilanova del Vallès,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08135,Montmeló,0,Home,Sospitós,1
02/05/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Positiu PCR,1
02/05/2020,36,Tarragonès,43166,Vilallonga del Camp,0,Home,Sospitós,5
02/05/2020,33,Segrià ,25120,Lleida,1,Dona,Positiu per Test Ràpid,1
02/05/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08005,L'Ametlla del Vallès,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,0,Home,Sospitós,23
02/05/2020,18,Garrigues,25058,Les Borges Blanques,1,Dona,Sospitós,1
02/05/2020,08,Baix Camp,43162,Vandellòs i l'Hospitalet de l'Infant,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08114,Martorell,1,Dona,Positiu PCR,2
02/05/2020,08,Baix Camp,43031,Les Borges del Camp,1,Dona,Sospitós,2
02/05/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Positiu PCR,1
02/05/2020,36,Tarragonès,43166,Vilallonga del Camp,0,Home,Positiu per Test Ràpid,1
02/05/2020,40,Vallès Occidental,08054,Castellbisbal,1,Dona,Positiu PCR,1
02/05/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Sospitós,5
02/05/2020,07,Bages,08012,Avinyó,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Sospitós,6
02/05/2020,16,Conca de Barberà ,43147,Solivella,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,6
02/05/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu per Test Ràpid,2
02/05/2020,11,Baix Llobregat,08221,Sant Just Desvern,0,Home,Sospitós,6
02/05/2020,34,Selva,17023,Blanes,0,Home,Sospitós,2
02/05/2020,40,Vallès Occidental,08125,Montcada i Reixac,0,Home,Sospitós,5
02/05/2020,41,Vallès Oriental,08159,Parets del Vallès,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08020,Begues,1,Dona,Sospitós,3
02/05/2020,08,Baix Camp,43123,Reus,1,Dona,Sospitós,17
02/05/2020,08,Baix Camp,43116,Prades,0,Home,Sospitós,1
02/05/2020,12,Baix Penedès,43037,Calafell,1,Dona,Sospitós,2
02/05/2020,12,Baix Penedès,43016,L'Arboç,1,Dona,Sospitós,2
02/05/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Positiu PCR,1
02/05/2020,23,Noguera,25040,Balaguer,0,Home,Sospitós,1
02/05/2020,21,Maresme,08126,Montgat,0,Home,Sospitós,2
02/05/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Sospitós,13
02/05/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Sospitós,12
02/05/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08905,La Palma de Cervelló,1,Dona,Sospitós,1
02/05/2020,14,Berguedà ,08144,Olvan,1,Dona,Sospitós,1
02/05/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,0,Home,Positiu PCR,1
02/05/2020,41,Vallès Oriental,08033,Caldes de Montbui,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,6
02/05/2020,40,Vallès Occidental,08267,Sentmenat,0,Home,Sospitós,2
02/05/2020,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Sospitós,5
02/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,47
02/05/2020,41,Vallès Oriental,08136,Montornès del Vallès,1,Dona,Sospitós,3
02/05/2020,34,Selva,17103,Maçanet de la Selva,1,Dona,Sospitós,3
02/05/2020,41,Vallès Oriental,08276,Tagamanent,1,Dona,Sospitós,1
02/05/2020,03,Alt Penedès,08013,Avinyonet del Penedès,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Sospitós,1
02/05/2020,40,Vallès Occidental,08125,Montcada i Reixac,0,Home,Positiu PCR,1
02/05/2020,07,Bages,08113,Manresa,0,Home,Positiu PCR,1
02/05/2020,36,Tarragonès,43095,El Morell,1,Dona,Sospitós,1
02/05/2020,33,Segrià ,25011,Alcarràs,1,Dona,Sospitós,1
02/05/2020,24,Osona,08298,Vic,0,Home,Sospitós,1
02/05/2020,12,Baix Penedès,43051,Cunit,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,11
02/05/2020,41,Vallès Oriental,08108,Lliçà de Vall,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08035,Calella,1,Dona,Sospitós,4
02/05/2020,22,Montsià ,43138,Santa Bàrbara,1,Dona,Sospitós,2
02/05/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Sospitós,12
02/05/2020,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08202,Sant Celoni,0,Home,Sospitós,2
02/05/2020,34,Selva,17083,Hostalric,1,Dona,Sospitós,2
02/05/2020,09,Baix Ebre,43901,Deltebre,0,Home,Sospitós,1
02/05/2020,07,Bages,08113,Manresa,0,Home,Sospitós,7
02/05/2020,01,Alt Camp,43001,Aiguamúrcia,1,Dona,Sospitós,1
02/05/2020,22,Montsià ,43014,Amposta,0,Home,Sospitós,3
02/05/2020,36,Tarragonès,43012,Altafulla,1,Dona,Sospitós,2
02/05/2020,11,Baix Llobregat,08114,Martorell,1,Dona,Sospitós,21
02/05/2020,33,Segrià ,25120,Lleida,1,Dona,Positiu PCR,3
02/05/2020,40,Vallès Occidental,08187,Sabadell,1,Dona,Sospitós,101
02/05/2020,09,Baix Ebre,43155,Tortosa,1,Dona,Sospitós,4
02/05/2020,24,Osona,08283,Tona,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08108,Lliçà de Vall,0,Home,Sospitós,1
02/05/2020,14,Berguedà ,08268,Cercs,0,Home,Sospitós,1
02/05/2020,36,Tarragonès,43131,Roda de Berà,1,Dona,Sospitós,2
02/05/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,8
02/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,76
02/05/2020,27,Pla d'Urgell,25137,Mollerussa,1,Dona,Sospitós,1
02/05/2020,01,Alt Camp,43119,Puigpelat,0,Home,Sospitós,1
02/05/2020,14,Berguedà ,08022,Berga,1,Dona,Sospitós,8
02/05/2020,06,Anoia,08119,Masquefa,1,Dona,Sospitós,2
02/05/2020,06,Anoia,08292,Vallbona d'Anoia,0,Home,Sospitós,1
02/05/2020,04,Alt Urgell,25203,La Seu d'Urgell,0,Home,Sospitós,1
02/05/2020,21,Maresme,08003,Alella,1,Dona,Sospitós,35
02/05/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,1
02/05/2020,42,Moianès,08138,Moià,1,Dona,Sospitós,3
02/05/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Sospitós,3
02/05/2020,41,Vallès Oriental,08115,Martorelles,0,Home,Epidemiològic,1
02/05/2020,21,Maresme,08118,El Masnou,1,Dona,Sospitós,11
02/05/2020,21,Maresme,08155,Palafolls,1,Dona,Sospitós,3
02/05/2020,36,Tarragonès,43166,Vilallonga del Camp,1,Dona,Sospitós,6
02/05/2020,41,Vallès Oriental,08096,Granollers,0,Home,Sospitós,3
02/05/2020,32,Segarra,25905,Ribera d'Ondara,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,1
02/05/2020,08,Baix Camp,43129,Riudoms,1,Dona,Sospitós,2
02/05/2020,19,Garrotxa,17165,Sant Jaume de Llierca,1,Dona,Positiu PCR,1
02/05/2020,34,Selva,17148,Riudarenes,1,Dona,Sospitós,1
02/05/2020,27,Pla d'Urgell,25048,Bell-Lloc d'Urgell,1,Dona,Sospitós,1
02/05/2020,02,Alt Empordà ,17093,Llers,1,Dona,Sospitós,1
02/05/2020,25,Pallars Jussà ,25234,Tremp,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Sospitós,11
02/05/2020,20,Gironès,17163,Sant Gregori,1,Dona,Sospitós,2
02/05/2020,27,Pla d'Urgell,25158,El Palau d'Anglesola,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,1,Dona,Sospitós,40
02/05/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,16
02/05/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,25
02/05/2020,21,Maresme,08003,Alella,1,Dona,Positiu PCR,1
02/05/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Sospitós,16
02/05/2020,21,Maresme,08040,Canet de Mar,1,Dona,Epidemiològic,1
02/05/2020,11,Baix Llobregat,08295,Vallirana,0,Home,Sospitós,14
02/05/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,2
02/05/2020,19,Garrotxa,17114,Olot,0,Home,Sospitós,3
02/05/2020,24,Osona,08112,Manlleu,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08153,Òrrius,1,Dona,Sospitós,11
02/05/2020,33,Segrià ,25019,Almacelles,1,Dona,Sospitós,1
02/05/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Positiu PCR,1
02/05/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,2
02/05/2020,13,Barcelonès,08019,Barcelona,0,Home,Sospitós,241
02/05/2020,24,Osona,08183,Roda de Ter,1,Dona,Sospitós,2
02/05/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Sospitós,4
02/05/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Positiu PCR,6
02/05/2020,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Sospitós,5
02/05/2020,11,Baix Llobregat,08068,Cervelló,1,Dona,Sospitós,2
02/05/2020,40,Vallès Occidental,08054,Castellbisbal,1,Dona,Sospitós,5
02/05/2020,21,Maresme,08155,Palafolls,0,Home,Sospitós,2
02/05/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Positiu PCR,1
02/05/2020,14,Berguedà ,08092,Gironella,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08105,La Llagosta,1,Dona,Sospitós,4
02/05/2020,21,Maresme,08230,Premià de Dalt,1,Dona,Sospitós,1
02/05/2020,38,Urgell,25050,Bellpuig,0,Home,Sospitós,1
02/05/2020,09,Baix Ebre,43133,Roquetes,1,Dona,Sospitós,1
02/05/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Sospitós,2
02/05/2020,25,Pallars Jussà ,25171,La Pobla de Segur,0,Home,Sospitós,6
02/05/2020,03,Alt Penedès,08085,Font-Rubí,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08197,Sant Andreu de Llavaneres,0,Home,Sospitós,3
02/05/2020,07,Bages,08262,Sant Vicenç de Castellet,0,Home,Sospitós,1
02/05/2020,34,Selva,17189,La Cellera de Ter,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08114,Martorell,0,Home,Positiu PCR,3
02/05/2020,22,Montsià ,43136,Sant Carles de la Ràpita,1,Dona,Sospitós,1
02/05/2020,07,Bages,08262,Sant Vicenç de Castellet,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08040,Canet de Mar,1,Dona,Sospitós,1
02/05/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,101
02/05/2020,10,Baix Empordà ,17118,Palamós,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08114,Martorell,0,Home,Sospitós,21
02/05/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,0,Home,Sospitós,2
02/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu PCR,6
02/05/2020,28,Pla de l'Estany,17015,Banyoles,0,Home,Sospitós,3
02/05/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Sospitós,2
02/05/2020,03,Alt Penedès,08222,Sant Llorenç d'Hortons,1,Dona,Sospitós,16
02/05/2020,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Sospitós,11
02/05/2020,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Positiu per Test Ràpid,1
02/05/2020,02,Alt Empordà ,17152,Roses,0,Home,Sospitós,2
02/05/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Positiu per Test Ràpid,1
02/05/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,17
02/05/2020,17,Garraf,08074,Cubelles,1,Dona,Sospitós,2
02/05/2020,33,Segrià ,25038,Aitona,0,Home,Positiu PCR,1
02/05/2020,36,Tarragonès,43905,Salou,1,Dona,Sospitós,1
02/05/2020,40,Vallès Occidental,08120,Matadepera,1,Dona,Sospitós,3
02/05/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Positiu PCR,2
02/05/2020,38,Urgell,25003,Agramunt,1,Dona,Sospitós,2
02/05/2020,21,Maresme,08126,Montgat,1,Dona,Sospitós,3
02/05/2020,11,Baix Llobregat,08066,Catellví de Rosanes,1,Dona,Sospitós,1
02/05/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Sospitós,9
02/05/2020,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1
02/05/2020,13,Barcelonès,08019,Barcelona,1,Dona,Epidemiològic,15
02/05/2020,21,Maresme,08264,Sant Vicenç de Montalt,1,Dona,Sospitós,1
02/05/2020,06,Anoia,08025,El Bruc,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08005,L'Ametlla del Vallès,1,Dona,Sospitós,1
02/05/2020,31,Ripollès,17039,Camprodon,1,Dona,Sospitós,1
02/05/2020,21,Maresme,08219,Vilassar de Mar,0,Home,Positiu PCR,1
02/05/2020,20,Gironès,17155,Salt,0,Home,Sospitós,4
02/05/2020,41,Vallès Oriental,08135,Montmeló,1,Dona,Sospitós,3
02/05/2020,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Sospitós,1
02/05/2020,30,Ribera d'Ebre,43125,Riba-Roja d'Ebre,0,Home,Sospitós,1
02/05/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,1
02/05/2020,11,Baix Llobregat,08089,Gavà,0,Home,Sospitós,9
02/05/2020,06,Anoia,08286,La Torre de Claramunt,0,Home,Sospitós,1
02/05/2020,06,Anoia,08028,Cabrera d'Anoia,0,Home,Sospitós,1
02/05/2020,15,Cerdanya,17141,Puigcerdà,0,Home,Sospitós,1
02/05/2020,03,Alt Penedès,08154,Pacs del Penedès,1,Dona,Sospitós,1
02/05/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Sospitós,6
02/05/2020,07,Bages,08141,Navàs,0,Home,Sospitós,2
02/05/2020,06,Anoia,08028,Cabrera d'Anoia,1,Dona,Sospitós,1
02/05/2020,11,Baix Llobregat,08123,Molins de Rei,0,Home,Sospitós,5
02/05/2020,02,Alt Empordà ,17066,Figueres,1,Dona,Sospitós,1
02/05/2020,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,65
02/05/2020,13,Barcelonès,08015,Badalona,1,Dona,Positiu PCR,2
02/05/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,0,Home,Sospitós,7
02/05/2020,30,Ribera d'Ebre,43099,La Palma d'Ebre,1,Dona,Sospitós,1
02/05/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,50
02/05/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Positiu PCR,4
02/05/2020,03,Alt Penedès,08288,Torrelles de Foix,0,Home,Sospitós,1
02/05/2020,30,Ribera d'Ebre,43094,Móra la Nova,1,Dona,Sospitós,1
02/05/2020,38,Urgell,25003,Agramunt,0,Home,Sospitós,2
02/05/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Sospitós,2
02/05/2020,08,Baix Camp,43123,Reus,0,Home,Sospitós,9
02/05/2020,33,Segrià ,25019,Almacelles,0,Home,Sospitós,1
02/05/2020,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Sospitós,2
02/05/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,45
02/05/2020,21,Maresme,08121,Mataró,0,Home,Positiu per Test Ràpid,2
02/05/2020,,,,No classificat,0,Home,Sospitós,14
02/05/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,18
02/05/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,5
02/05/2020,03,Alt Penedès,08091,Gelida,0,Home,Sospitós,3
02/05/2020,25,Pallars Jussà ,25171,La Pobla de Segur,1,Dona,Sospitós,6
02/05/2020,42,Moianès,08128,Monistrol de Calders,1,Dona,Sospitós,1
02/05/2020,08,Baix Camp,43123,Reus,0,Home,Positiu per Test Ràpid,1
02/05/2020,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Sospitós,6
02/05/2020,01,Alt Camp,43120,Querol,1,Dona,Sospitós,2
02/05/2020,15,Cerdanya,25051,Bellver de Cerdanya,1,Dona,Sospitós,1
02/05/2020,14,Berguedà ,08268,Cercs,1,Dona,Sospitós,1
02/05/2020,22,Montsià ,43014,Amposta,1,Dona,Sospitós,1
01/05/2020,21,Maresme,08121,Mataró,1,Dona,Positiu PCR,1
01/05/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Sospitós,2
01/05/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Sospitós,2
01/05/2020,28,Pla de l'Estany,17137,Porqueres,1,Dona,Sospitós,1
01/05/2020,21,Maresme,08126,Montgat,1,Dona,Sospitós,6
01/05/2020,17,Garraf,08148,Olivella,1,Dona,Sospitós,1
01/05/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,3
01/05/2020,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Sospitós,7
01/05/2020,41,Vallès Oriental,08014,Aiguafreda,1,Dona,Sospitós,1
01/05/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,5
01/05/2020,19,Garrotxa,17098,Maià de Montcal,0,Home,Sospitós,1
01/05/2020,24,Osona,08283,Tona,0,Home,Sospitós,4
01/05/2020,28,Pla de l'Estany,17218,Vilademuls,0,Home,Sospitós,1
01/05/2020,28,Pla de l'Estany,17137,Porqueres,0,Home,Sospitós,1
01/05/2020,21,Maresme,08155,Palafolls,0,Home,Sospitós,1
01/05/2020,09,Baix Ebre,43904,l'Aldea,0,Home,Sospitós,1
01/05/2020,21,Maresme,08035,Calella,0,Home,Sospitós,4
01/05/2020,20,Gironès,17142,Quart,1,Dona,Sospitós,2
01/05/2020,13,Barcelonès,08015,Badalona,0,Home,Sospitós,37
01/05/2020,32,Segarra,25132,Massoteres,1,Dona,Sospitós,1
01/05/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,3
01/05/2020,34,Selva,17008,Anglès,0,Home,Sospitós,1
01/05/2020,14,Berguedà ,08022,Berga,0,Home,Sospitós,1
01/05/2020,10,Baix Empordà ,17211,Verges,0,Home,Sospitós,1
01/05/2020,36,Tarragonès,43126,La Riera de Gaià,0,Home,Positiu PCR,1
01/05/2020,24,Osona,08215,Sant Hipòlit de Voltregà,1,Dona,Sospitós,4
01/05/2020,21,Maresme,08155,Palafolls,1,Dona,Sospitós,4
01/05/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Sospitós,22
01/05/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Sospitós,6
01/05/2020,36,Tarragonès,43907,La Canonja,1,Dona,Sospitós,4
01/05/2020,03,Alt Penedès,08164,El Pla del Penedès,0,Home,Sospitós,1
