"Fecha","Isla","Provincia","Hospital","Hospitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador","Total","Fuente"
"07/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","88","18","0","106","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","79","23","0","102","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","77","27","0","104","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","77","27","0","104","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","75","28","0","103","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","72","28","0","100","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","65","27","0","92","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","67","26","0","93","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","59","25","0","84","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín","60","24","0","84","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","21","10","0","31","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","29","11","0","40","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","38","13","0","51","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","41","13","0","54","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","36","15","0","51","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","36","16","0","52","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","38","17","0","55","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/03/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","37","15","0","52","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","30","16","0","46","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","26","16","0","42","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","27","16","0","43","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","25","16","0","41","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","26","17","0","43","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","29","16","0","45","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","31","16","0","47","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","31","18","0","49","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","25","17","5","47","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","25","17","0","42","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","24","16","0","40","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","24","17","0","41","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","24","16","0","40","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","17","17","0","34","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","19","15","0","34","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","19","14","0","33","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","21","12","0","33","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","21","10","0","31","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","21","11","0","32","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","21","11","0","32","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","16","12","0","28","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","15","11","0","26","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","16","9","0","25","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","16","8","0","24","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","15","8","0","23","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","13","8","0","21","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","13","8","0","21","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","13","8","0","21","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","14","6","0","20","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/04/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","15","5","0","20","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","12","4","0","16","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","14","4","0","18","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","12","4","0","16","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","12","4","0","16","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","13","3","0","16","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","13","3","0","16","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","10","3","0","13","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","4","3","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","3","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","3","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","3","0","9","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","3","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","3","0","9","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","9","2","0","11","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","8","1","0","9","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","1","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","1","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","1","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","4","1","0","5","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","4","2","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","1","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","8","1","0","9","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","2","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/05/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","6","2","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","7","2","0","9","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","2","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","3","2","0","5","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","2","1","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
