"code","municipio","positivo","poblacion","ia","fallecidos","fatalidad","date","weekly_deaths","weekly_cases","ia7","ia14","provin_code","province"
"01042","OKONDO",7,1204,581.4,1,14.3,2020-08-03,0,0,0,0,"01","Araba/Álava"
"20058","OLABERRIA",1,914,109.4,0,0,2020-08-03,0,0,0,0,"20","Bizkaia"
"48073","ONDARROA",38,8590,442.4,3,7.9,2020-08-03,0,10,116.4,128.1,"48","Gipuzkoa"
"20059","OÑATI",72,11355,634.1,4,5.6,2020-08-03,0,9,79.3000000000001,105.7,"20","Bizkaia"
"20076","ORDIZIA",137,9970,1374.1,24,17.5,2020-08-03,0,0,0,50.0999999999999,"20","Bizkaia"
"20061","ORIO",62,6061,1022.933509,1,1.6,2020-08-03,0,2,33.033509,115.533509,"20","Bizkaia"
"20062","ORMAIZTEGI",4,1295,308.9,0,0,2020-08-03,0,0,0,0,"20","Bizkaia"
"48075","OROZKO",25,2613,956.8,3,12,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"48083","ORTUELLA",63,8350,754.5,1,1.6,2020-08-03,0,2,24,35.9,"48","Gipuzkoa"
"48072","OTXANDIO",11,1337,822.7,1,9.1,2020-08-03,0,0,-0.0374719999999797,-0.0374719999999797,"48","Gipuzkoa"
"01043","OYON-OION",35,3497,1000.9,1,2.9,2020-08-03,0,0,0,0,"01","Araba/Álava"
"20064","PASAIA",77,16711,460.8,4,5.2,2020-08-03,0,5,29.9,53.9,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48077","PLENTZIA",36,4363,825.1,1,2.8,2020-08-03,0,2,45.8000000000001,45.8000000000001,"48","Gipuzkoa"
"48078","PORTUGALETE",475,46191,1028.3,16,3.4,2020-08-03,0,21,45.4,62.6999999999999,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",10,1560,641,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-08-03,0,0,0,0,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48082","SANTURTZI",527,45690,1153.4,33,6.3,2020-08-03,0,29,63.4000000000001,85.3000000000002,"48","Gipuzkoa"
"20070","SEGURA",4,1523,262.6,0,0,2020-08-03,0,0,0,0,"20","Bizkaia"
"48084","SESTAO",309,27146,1138.3,31,10,2020-08-03,0,22,81.0999999999999,128.9,"48","Gipuzkoa"
"48904","SONDIKA",69,4489,1537.1,2,2.9,2020-08-03,0,2,44.5999999999999,44.5999999999999,"48","Gipuzkoa"
"48085","SOPELA",170,12947,1313,9,5.3,2020-08-03,0,8,61.7,84.9000000000001,"48","Gipuzkoa"
"48086","SOPUERTA",81,2468,3282,13,16,2020-08-03,0,0,0,121.5,"48","Gipuzkoa"
"20065","SORALUZE-PLACENCIA DE LAS ARMA",26,3937,660.4,0,0,2020-08-03,0,2,50.8,177.8,"20","Bizkaia"
"48076","SUKARRIETA",2,336,595.2,0,0,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"20071","TOLOSA",192,19270,996.4,19,9.9,2020-08-03,-1,8,41.5,51.9,"20","Bizkaia"
"48087","TRUCIOS-TURTZIOZ",8,512,1562.5,0,0,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"48088","UBIDE",5,177,2824.9,0,0,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"48065","UGAO-MIRABALLES",40,4114,972.3,2,5,2020-08-03,0,3,72.9,97.1999999999999,"48","Gipuzkoa"
"48089","URDULIZ",34,4294,791.8,1,2.9,2020-08-03,0,2,46.5999999999999,46.5999999999999,"48","Gipuzkoa"
"48074","URDUÑA/ORDUÑA",44,4274,1029.5,0,0,2020-08-03,0,0,0,23.4,"48","Gipuzkoa"
"01054","URKABUSTAIZ",13,1435,905.9,1,7.7,2020-08-03,0,1,69.6999999999999,139.3,"01","Araba/Álava"
"20072","URNIETA",28,6190,452.3,0,0,2020-08-03,0,4,64.6,64.6,"20","Bizkaia"
"20077","URRETXU",23,6802,338.1,1,4.3,2020-08-03,0,0,0,0,"20","Bizkaia"
"20073","USURBIL",18,6318,284.9,0,0,2020-08-03,0,0,0,0,"20","Bizkaia"
"01055","VALDEGOVIA/GAUBEA",4,1069,374.2,1,25,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48080","VALLE DE TRAPAGA-TRAPAGARAN",160,11875,1347.4,9,5.6,2020-08-03,0,4,33.7,117.9,"48","Gipuzkoa"
"01057","VILLABUENA DE ALAVA/ESKUERNAGA",2,304,657.9,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"01059","VITORIA-GASTEIZ",4942,246149,2007.7,323,6.5,2020-08-03,1,171,69.4000000000001,95,"01","Araba/Álava"
"01060","YECORA/IEKORA",6,257,2334.6,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48095","ZALDIBAR",27,3056,883.5,1,3.7,2020-08-03,0,4,130.9,229,"48","Gipuzkoa"
"20078","ZALDIBIA",5,1630,306.7,1,20,2020-08-03,0,1,61.3,61.3,"20","Bizkaia"
"01061","ZALDUONDO",1,194,515.5,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48096","ZALLA",65,8438,770.3,1,1.5,2020-08-03,0,1,11.8,11.8,"48","Gipuzkoa"
"01062","ZAMBRANA",12,436,2752.3,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48905","ZAMUDIO",21,3274,641.4,0,0,2020-08-03,0,1,30.5,30.5,"48","Gipuzkoa"
"48097","ZARATAMO",11,1631,674.4,1,9.1,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"20079","ZARAUTZ",321,23301,1377.6,23,7.2,2020-08-03,0,22,94.3999999999999,175.9,"20","Bizkaia"
"48024","ZEANURI",6,1258,476.9,0,0,2020-08-03,0,2,158.9,158.9,"48","Gipuzkoa"
"48025","ZEBERIO",7,1065,657.3,0,0,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"20025","ZEGAMA",7,1532,456.9,0,0,2020-08-03,0,0,0,0,"20","Bizkaia"
"20027","ZESTOA",6,3833,156.5,0,0,2020-08-03,0,0,0,26.1,"20","Bizkaia"
"48913","ZIERBENA",12,1493,803.8,0,0,2020-08-03,0,1,67,67,"48","Gipuzkoa"
"01018","ZIGOITIA",19,1712,1109.8,0,0,2020-08-03,0,0,0,0,"01","Araba/Álava"
"48915","ZIORTZA-BOLIBAR",1,451,221.7,0,0,2020-08-03,0,0,0,0,"48","Gipuzkoa"
"20028","ZIZURKIL",18,3029,594.3,1,5.6,2020-08-03,0,7,231.1,264.2,"20","Bizkaia"
"01063","ZUIA",28,2365,1183.9,1,3.6,2020-08-03,0,0,0,0,"01","Araba/Álava"
"20081","ZUMAIA",64,9825,651.4,6,9.4,2020-08-03,0,3,30.5,40.6999999999999,"20","Bizkaia"
"20080","ZUMARRAGA",85,9767,870.3,15,17.6,2020-08-03,0,0,0,0,"20","Bizkaia"
NA,"OTROS",225,NA,NA,1,0.4,2020-08-03,0,22,NA,NA,NA,"Otros"
"48001","ABADIÑO",52,7695,675.8,3,5.8,2020-08-10,0,0,0,13,"48","Gipuzkoa"
"48002","ABANTO Y CIERVANA-ABANTO ZIERB",90,9476,949.8,3,3.3,2020-08-10,0,3,31.6999999999999,63.4,"48","Gipuzkoa"
"20002","ADUNA",2,480,416.7,1,50,2020-08-10,0,0,0,0,"20","Bizkaia"
"01051","SALVATIERRA/AGURAIN",81,5296,1529.5,14,17.3,2020-08-10,0,7,132.2,132.2,"01","Araba/Álava"
"20016","AIA",14,1998,700.7,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20003","AIZARNAZABAL",6,763,786.4,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20004","ALBIZTUR",1,296,337.8,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20005","ALEGIA",8,1751,456.9,1,12.5,2020-08-10,0,0,0,114.2,"20","Bizkaia"
"01001","ALEGRIA-DULANTZI",32,3075,1040.7,1,3.1,2020-08-10,0,1,32.6,32.6,"01","Araba/Álava"
"20006","ALKIZA",3,346,867.1,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48912","ALONSOTEGI",19,2852,666.2,1,5.3,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20906","ALTZAGA",1,188,531.9,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20007","ALTZO",8,367,2179.8,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20008","AMEZKETA",2,907,220.5,1,50,2020-08-10,0,0,0,0,"20","Bizkaia"
"48003","AMOREBIETA-ETXANO",217,19119,1135,18,8.3,2020-08-10,0,6,31.4000000000001,73.2,"48","Gipuzkoa"
"01002","AMURRIO",138,10419,1324.5,8,5.8,2020-08-10,0,4,38.4000000000001,67.2,"01","Araba/Álava"
"20009","ANDOAIN",68,14945,455,3,4.4,2020-08-10,0,2,13.4,26.8,"20","Bizkaia"
"20010","ANOETA",15,2036,736.7,1,6.7,2020-08-10,0,1,49.1,49.1,"20","Bizkaia"
"20011","ANTZUOLA",9,2201,408.9,0,0,2020-08-10,0,0,0,45.4,"20","Bizkaia"
"20012","ARAMA",2,202,990.1,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"01003","ARAMAIO",5,1506,332,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48006","ARANTZAZU",3,377,795.8,0,0,2020-08-10,0,2,530.5,530.5,"48","Gipuzkoa"
"48093","AREATZA",8,1215,658.4,0,0,2020-08-10,0,0,0,82.3,"48","Gipuzkoa"
"20013","ARETXABALETA",75,7098,1056.6,7,9.3,2020-08-10,0,1,14.0999999999999,14.0999999999999,"20","Bizkaia"
"01006","ARMIÑON",3,223,1345.3,0,0,2020-08-10,0,0,0,448.4,"01","Araba/Álava"
"01037","ARRAIA-MAEZTU",2,732,273.2,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20055","ARRASATE/MONDRAGON",321,22058,1455.3,37,11.5,2020-08-10,0,9,40.8,113.4,"20","Bizkaia"
"01008","ARRATZUA-UBARRUNDIA",12,1033,1161.7,0,0,2020-08-10,0,1,96.8,96.8,"01","Araba/Álava"
"48010","ARRIETA",2,566,353.4,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48011","ARRIGORRIAGA",158,11882,1329.7,12,7.6,2020-08-10,0,9,75.7,84.1000000000001,"48","Gipuzkoa"
"48023","ARTEA",3,722,415.5,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48008","ARTZENTALES",7,692,1011.6,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01004","ARTZINIEGA",17,1922,884.5,1,5.9,2020-08-10,0,2,104.1,156.1,"01","Araba/Álava"
"01009","ASPARRENA",12,1609,745.8,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20014","ASTEASU",10,1550,645.2,0,0,2020-08-10,0,5,322.6,322.6,"20","Bizkaia"
"20903","ASTIGARRAGA",27,6180,436.9,0,0,2020-08-10,0,3,48.6,48.6,"20","Bizkaia"
"20015","ATAUN",5,1745,286.5,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48091","ATXONDO",9,1414,636.5,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48070","AULESTI",2,665,300.8,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01010","AYALA/AIARA",71,2901,2447.4,1,1.4,2020-08-10,0,4,137.9,137.9,"01","Araba/Álava"
"20017","AZKOITIA",29,11989,241.9,1,3.4,2020-08-10,0,5,41.7,50.1,"20","Bizkaia"
"20018","AZPEITIA",27,15055,179.3,1,3.7,2020-08-10,0,5,33.2,39.8,"20","Bizkaia"
"48012","BAKIO",14,2639,530.5,1,7.1,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48090","BALMASEDA",141,7595,1856.5,18,12.8,2020-08-10,0,2,26.3,39.5,"48","Gipuzkoa"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48013","BARAKALDO",1507,98497,1530,94,6.2,2020-08-10,3,137,139.1,202,"48","Gipuzkoa"
"48014","BARRIKA",10,1528,654.5,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01013","BARRUNDIA",13,945,1375.7,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48015","BASAURI",663,40711,1628.6,75,11.3,2020-08-10,0,49,120.4,194.1,"48","Gipuzkoa"
"20019","BEASAIN",72,13969,515.4,6,8.3,2020-08-10,0,6,42.9,57.2,"20","Bizkaia"
"48092","BEDIA",8,1054,759,1,12.5,2020-08-10,0,2,189.7,474.4,"48","Gipuzkoa"
"20021","BELAUNTZA",2,258,775.2,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48016","BERANGO",91,7230,1258.6,0,0,2020-08-10,0,4,55.3,124.4,"48","Gipuzkoa"
"01014","BERANTEVILLA",5,488,1024.6,0,0,2020-08-10,0,1,204.9,204.9,"01","Araba/Álava"
"20022","BERASTEGI",3,1053,284.9,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20074","BERGARA",93,15004,619.8,3,3.2,2020-08-10,0,4,26.5999999999999,33.3,"20","Bizkaia"
"48017","BERMEO",183,16880,1084.1,16,8.7,2020-08-10,0,2,11.8,41.3999999999999,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48018","BERRIATUA",9,1251,719.4,0,0,2020-08-10,0,1,79.9,159.8,"48","Gipuzkoa"
"48019","BERRIZ",10,4701,212.7,1,10,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",5,557,897.7,0,0,2020-08-10,0,2,359.1,359.1,"20","Bizkaia"
"48020","BILBAO",6081,343430,1770.7,367,6,2020-08-10,1,910,265,381.8,"48","Gipuzkoa"
"20075","VILLABONA",48,5906,812.7,2,4.2,2020-08-10,0,3,50.8000000000001,169.3,"20","Bizkaia"
"48021","BUSTURIA",45,1607,2800.2,6,13.3,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",20,1066,1876.2,3,15,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20029","DEBA",34,5445,624.4,1,2.9,2020-08-10,0,3,55.1,73.4,"20","Bizkaia"
"48901","DERIO",72,6472,1112.5,0,0,2020-08-10,0,8,123.6,139.1,"48","Gipuzkoa"
"48026","DIMA",5,1431,349.4,1,20,2020-08-10,0,0,0,69.9,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",1117,181652,614.9,74,6.6,2020-08-10,0,105,57.8,91.4,"20","Bizkaia"
"48027","DURANGO",283,29436,961.4,16,5.7,2020-08-10,0,13,44.1999999999999,84.9,"48","Gipuzkoa"
"20030","EIBAR",472,27246,1732.4,25,5.3,2020-08-10,0,22,80.8000000000002,308.3,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",8,627,1275.9,1,12.5,2020-08-10,0,0,0,0,"01","Araba/Álava"
"01022","ELCIEGO",11,1038,1059.7,1,9.1,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20033","ELGETA",12,1139,1053.6,1,8.3,2020-08-10,0,1,87.8,87.8,"20","Bizkaia"
"20032","ELGOIBAR",129,11585,1113.5,2,1.6,2020-08-10,0,46,397.1,483.4,"20","Bizkaia"
"48032","ELORRIO",38,7441,510.7,1,2.6,2020-08-10,0,2,26.9,53.8,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48902","ERANDIO",399,24297,1642.2,21,5.3,2020-08-10,0,60,247,358.1,"48","Gipuzkoa"
"48033","EREÑO",1,264,378.8,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48034","ERMUA",421,16039,2624.9,21,5,2020-08-10,0,7,43.7000000000003,305.6,"48","Gipuzkoa"
"20067","ERRENTERIA",165,40141,411.1,7,4.2,2020-08-10,0,11,27.5,32.4,"20","Bizkaia"
"01046","ERRIBERAGOITIA/RIBERA ALTA",13,836,1555,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48079","ERRIGOITI",4,484,826.4,0,0,2020-08-10,0,0,0,413.2,"48","Gipuzkoa"
"20034","ESKORIATZA",23,4065,565.8,2,8.7,2020-08-10,0,0,0,0,"20","Bizkaia"
"48029","ETXEBARRI",127,11338,1120.1,6,4.7,2020-08-10,0,8,70.5,70.5,"48","Gipuzkoa"
"48030","ETXEBARRIA",4,751,532.6,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20035","EZKIO-ITSASO",2,644,310.6,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48906","FORUA",7,916,764.2,0,0,2020-08-10,0,0,0,109.2,"48","Gipuzkoa"
"48035","FRUIZ",2,543,368.3,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48036","GALDAKAO",398,29389,1354.2,32,8,2020-08-10,0,31,105.4,132.7,"48","Gipuzkoa"
"48037","GALDAMES",9,836,1076.6,0,0,2020-08-10,0,1,119.7,119.7,"48","Gipuzkoa"
"48038","GAMIZ-FIKA",7,1374,509.5,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48040","GATIKA",8,1648,485.4,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48041","GAUTEGIZ ARTEAGA",4,854,468.4,1,25,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48046","GERNIKA-LUMO",118,16725,705.5,2,1.7,2020-08-10,0,6,35.8,41.8,"48","Gipuzkoa"
"20039","GETARIA",40,2846,1405.5,3,7.5,2020-08-10,0,7,246,667.6,"20","Bizkaia"
"48044","GETXO",800,77088,1037.8,41,5.1,2020-08-10,0,68,88.1999999999999,131,"48","Gipuzkoa"
"48047","GIZABURUAGA",1,210,476.2,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48042","GORDEXOLA",28,1724,1624.1,1,3.6,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48043","GORLIZ",41,5825,703.9,2,4.9,2020-08-10,0,5,85.9,85.9,"48","Gipuzkoa"
"48045","GÜEÑES",85,6564,1294.9,4,4.7,2020-08-10,0,6,91.4000000000001,106.6,"48","Gipuzkoa"
"20040","HERNANI",87,20013,434.7,3,3.4,2020-08-10,0,3,15,30,"20","Bizkaia"
"20041","HERNIALDE",2,305,655.7,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20036","HONDARRIBIA",59,16937,348.3,1,1.7,2020-08-10,0,3,17.7,23.6,"20","Bizkaia"
"20042","IBARRA",35,4258,822,1,2.9,2020-08-10,0,0,0,0,"20","Bizkaia"
"48048","IBARRANGELU",5,625,800,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20043","IDIAZABAL",8,2388,335,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48094","IGORRE",28,4163,672.6,0,0,2020-08-10,0,4,96.1,168.2,"48","Gipuzkoa"
"20044","IKAZTEGIETA",1,506,197.6,0,0,2020-08-10,0,0,0,NA,"20","Bizkaia"
"20045","IRUN",302,59899,504.2,15,5,2020-08-10,0,12,20.1,43.4,"20","Bizkaia"
"01901","IRUÑA OKA/IRUÑA DE OCA",35,3514,996,0,0,2020-08-10,0,2,56.9,56.9,"01","Araba/Álava"
"20046","IRURA",21,1811,1159.6,4,19,2020-08-10,0,1,55.1999999999998,55.1999999999998,"20","Bizkaia"
"01027","IRURAIZ-GAUNA",9,531,1694.9,1,11.1,2020-08-10,0,1,188.3,188.3,"01","Araba/Álava"
"48049","ISPASTER",2,741,269.9,0,0,2020-08-10,0,0,0,134.9,"48","Gipuzkoa"
"20047","ITSASONDO",7,718,974.9,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48910","IURRETA",26,3689,704.8,3,11.5,2020-08-10,0,4,108.4,135.5,"48","Gipuzkoa"
"48050","IZURTZA",1,289,346,0,0,2020-08-10,0,0,0,NA,"48","Gipuzkoa"
"48022","KARRANTZA HARANA/CARRANZA",29,2806,1033.5,1,3.4,2020-08-10,0,5,178.2,178.2,"48","Gipuzkoa"
"48907","KORTEZUBI",4,437,915.3,2,50,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01028","LABASTIDA/BASTIDA",42,1492,2815,3,7.1,2020-08-10,0,0,0,67,"01","Araba/Álava"
"01031","LAGUARDIA",4,1549,258.2,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"01032","LANCIEGO/LANTZIEGO",2,724,276.2,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48051","LANESTOSA",1,276,362.3,0,0,2020-08-10,0,0,0,NA,"48","Gipuzkoa"
"01902","LANTARON",10,942,1061.6,0,0,2020-08-10,0,0,0,106.2,"01","Araba/Álava"
"01033","LAPUEBLA DE LABARCA",6,882,680.3,1,16.7,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48052","LARRABETZU",8,2053,389.7,0,0,2020-08-10,0,1,48.7,48.7,"48","Gipuzkoa"
"20902","LASARTE-ORIA",77,18825,409,3,3.9,2020-08-10,0,17,90.3,106.2,"20","Bizkaia"
"01036","LAUDIO/LLODIO",202,18345,1101.1,9,4.5,2020-08-10,0,16,87.1999999999999,109,"01","Araba/Álava"
"48053","LAUKIZ",11,1165,944.2,1,9.1,2020-08-10,0,0,0,85.8000000000001,"48","Gipuzkoa"
"20049","LAZKAO",26,5549,468.6,0,0,2020-08-10,0,5,90.2,90.2,"20","Bizkaia"
"20050","LEABURU",1,363,275.5,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20051","LEGAZPI",33,8430,391.5,1,3,2020-08-10,0,1,11.9,11.9,"20","Bizkaia"
"20052","LEGORRETA",13,1489,873.1,1,7.7,2020-08-10,0,1,67.2,67.2,"20","Bizkaia"
"01058","LEGUTIO",14,1795,779.9,0,0,2020-08-10,0,1,55.6999999999999,55.6999999999999,"01","Araba/Álava"
"48054","LEIOA",341,31188,1093.4,14,4.1,2020-08-10,0,21,67.4000000000001,109,"48","Gipuzkoa"
"48057","LEKEITIO",36,7246,496.8,1,2.8,2020-08-10,0,4,55.2,82.8,"48","Gipuzkoa"
"48055","LEMOA",31,3610,858.7,0,0,2020-08-10,0,4,110.8,138.5,"48","Gipuzkoa"
"48056","LEMOIZ",9,1238,727,0,0,2020-08-10,0,1,80.8,161.6,"48","Gipuzkoa"
"01034","LEZA",2,217,921.7,0,0,2020-08-10,0,1,460.9,460.9,"01","Araba/Álava"
"48081","LEZAMA",18,2383,755.4,0,0,2020-08-10,0,4,167.9,293.8,"48","Gipuzkoa"
"20053","LEZO",33,6102,540.8,2,6.1,2020-08-10,0,2,32.8,49.1999999999999,"20","Bizkaia"
"20054","LIZARTZA",6,647,927.4,0,0,2020-08-10,0,1,154.6,154.6,"20","Bizkaia"
"48903","LOIU",90,2355,3821.7,17,18.9,2020-08-10,0,7,297.3,339.7,"48","Gipuzkoa"
"48058","MALLABIA",7,1174,596.3,0,0,2020-08-10,0,0,0,85.1999999999999,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",28,4964,564.1,3,10.7,2020-08-10,0,3,60.5,100.8,"48","Gipuzkoa"
"48061","MARURI-JATABE",4,928,431,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20901","MENDARO",7,2139,327.3,0,0,2020-08-10,0,1,46.8,46.8,"20","Bizkaia"
"48062","MENDATA",2,408,490.2,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48063","MENDEXA",4,485,824.7,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48064","MEÑAKA",5,713,701.3,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"01039","MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48066","MORGA",7,391,1790.3,0,0,2020-08-10,0,0,0,1023,"48","Gipuzkoa"
"48068","MUNDAKA",50,1844,2711.5,6,12,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48069","MUNGIA",129,17349,743.6,3,2.3,2020-08-10,0,12,69.2,92.3000000000001,"48","Gipuzkoa"
"48007","MUNITIBAR-ARBATZEGI GERRIKAITZ",1,457,218.8,0,0,2020-08-10,0,0,0,NA,"48","Gipuzkoa"
"48908","MURUETA",1,304,328.9,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48071","MUSKIZ",101,7456,1354.6,4,4,2020-08-10,0,3,40.1999999999998,93.8999999999999,"48","Gipuzkoa"
"20057","MUTILOA",3,250,1200,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"20056","MUTRIKU",33,5334,618.7,0,0,2020-08-10,0,12,225,262.5,"20","Bizkaia"
"48067","MUXIKA",10,1482,674.8,0,0,2020-08-10,0,3,202.5,202.5,"48","Gipuzkoa"
"48909","NABARNIZ",2,242,826.4,0,0,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"20063","OIARTZUN",32,10351,309.1,0,0,2020-08-10,0,2,19.3,19.3,"20","Bizkaia"
"01042","OKONDO",7,1204,581.4,1,14.3,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20058","OLABERRIA",1,914,109.4,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48073","ONDARROA",49,8590,570.4,3,6.1,2020-08-10,0,11,128,244.4,"48","Gipuzkoa"
"20059","OÑATI",83,11355,731,4,4.8,2020-08-10,0,11,96.9,176.2,"20","Bizkaia"
"20076","ORDIZIA",143,9970,1434.3,24,16.8,2020-08-10,0,6,60.2,60.2,"20","Bizkaia"
"20061","ORIO",62,6061,1022.933509,1,1.6,2020-08-10,0,0,0,33.033509,"20","Bizkaia"
"20062","ORMAIZTEGI",4,1295,308.9,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
"48075","OROZKO",25,2613,956.8,3,12,2020-08-10,0,0,0,0,"48","Gipuzkoa"
"48083","ORTUELLA",68,8350,814.4,1,1.5,2020-08-10,0,5,59.9,83.9,"48","Gipuzkoa"
"48072","OTXANDIO",11,1337,822.7,1,9.1,2020-08-10,0,0,0,-0.0374719999999797,"48","Gipuzkoa"
"01043","OYON-OION",35,3497,1000.9,1,2.9,2020-08-10,0,0,0,0,"01","Araba/Álava"
"20064","PASAIA",78,16711,466.8,4,5.1,2020-08-10,0,1,6,35.9,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48077","PLENTZIA",38,4363,871,1,2.6,2020-08-10,0,2,45.9,91.7,"48","Gipuzkoa"
"48078","PORTUGALETE",519,46191,1123.6,17,3.3,2020-08-10,1,44,95.3,140.7,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",10,1560,641,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-08-10,0,0,0,0,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-08-10,0,0,0,0,"01","Araba/Álava"
"48082","SANTURTZI",546,45690,1195,33,6,2020-08-10,0,19,41.5999999999999,105,"48","Gipuzkoa"
"20070","SEGURA",4,1523,262.6,0,0,2020-08-10,0,0,0,0,"20","Bizkaia"
