"date","hospital","hospitalizados","provincia","uci","fallecidos","fallecidos_cum","altas","altas_cum","total_ingresados","daily_totat_ingresados","daily_deceassed","daily_deceassed_avg"
2020-03-01,"01 Araba",69,"Araba/Álava",4,0,0,0,0,73,NA,NA,NA
2020-03-01,"02 Cruces",22,"Bizkaia",4,0,0,0,0,26,NA,NA,NA
2020-03-01,"03 Donosti",12,"Gipuzkoa",0,0,0,0,0,12,NA,NA,NA
2020-03-01,"04 Basurto",29,"Bizkaia",3,0,0,0,0,32,NA,NA,NA
2020-03-01,"05 Galdakao",20,"Bizkaia",0,0,0,0,0,20,NA,NA,NA
2020-03-01,"06 Zumarraga",2,"Gipuzkoa",0,0,0,0,0,2,NA,NA,NA
2020-03-01,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,0,2,NA,NA,NA
2020-03-01,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,NA,NA,NA
2020-03-01,"09 Alto Deba",0,"Gipuzkoa",0,NA,0,NA,0,0,NA,NA,NA
2020-03-01,"10 San Eloy",3,"Bizkaia",0,0,0,0,0,3,NA,NA,NA
2020-03-01,"11 Urduliz",1,"Bizkaia",0,0,0,0,0,1,NA,NA,NA
2020-03-01,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,NA,NA,NA
2020-03-01,"13 Leza",8,"Araba/Álava",0,0,0,0,0,8,NA,NA,NA
2020-03-01,"14 Sta Marina",13,"Bizkaia",0,0,0,0,0,13,NA,NA,NA
2020-03-01,"15 Gorliz",10,"Bizkaia",0,0,0,0,0,10,NA,NA,NA
2020-03-01,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,NA,NA,NA
2020-03-01,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,NA,NA,NA
2020-03-01,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,NA,NA,NA
2020-03-01,"ZAMUDIO H.",0,"Bizkaia",0,NA,0,NA,0,0,NA,NA,NA
2020-03-02,"01 Araba",70,"Araba/Álava",5,0,0,7,7,82,9,0,NA
2020-03-02,"02 Cruces",23,"Bizkaia",2,0,0,3,3,28,2,0,NA
2020-03-02,"03 Donosti",12,"Gipuzkoa",0,0,0,1,1,13,1,0,NA
2020-03-02,"04 Basurto",27,"Bizkaia",3,0,0,4,4,34,2,0,NA
2020-03-02,"05 Galdakao",21,"Bizkaia",0,0,0,1,1,22,2,0,NA
2020-03-02,"06 Zumarraga",1,"Gipuzkoa",0,0,0,1,1,2,0,0,NA
2020-03-02,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,0,2,0,0,NA
2020-03-02,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-02,"09 Alto Deba",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-02,"10 San Eloy",4,"Bizkaia",0,0,0,0,0,4,1,0,NA
2020-03-02,"11 Urduliz",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-02,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-02,"13 Leza",8,"Araba/Álava",0,0,0,0,0,8,0,0,NA
2020-03-02,"14 Sta Marina",13,"Bizkaia",0,0,0,2,2,15,2,0,NA
2020-03-02,"15 Gorliz",11,"Bizkaia",0,0,0,0,0,11,1,0,NA
2020-03-02,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-02,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-02,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-02,"ZAMUDIO H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-03,"01 Araba",72,"Araba/Álava",4,0,0,9,16,92,10,0,NA
2020-03-03,"02 Cruces",24,"Bizkaia",2,0,0,3,6,32,4,0,NA
2020-03-03,"03 Donosti",11,"Gipuzkoa",0,0,0,2,3,14,1,0,NA
2020-03-03,"04 Basurto",26,"Bizkaia",5,0,0,2,6,37,3,0,NA
2020-03-03,"05 Galdakao",25,"Bizkaia",0,0,0,0,1,26,4,0,NA
2020-03-03,"06 Zumarraga",1,"Gipuzkoa",0,0,0,0,1,2,0,0,NA
2020-03-03,"07 Bidasoa",1,"Gipuzkoa",0,0,0,1,1,2,0,0,NA
2020-03-03,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-03,"09 Alto Deba",2,"Gipuzkoa",0,0,0,0,0,2,2,0,NA
2020-03-03,"10 San Eloy",4,"Bizkaia",0,0,0,0,0,4,0,0,NA
2020-03-03,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,1,0,NA
2020-03-03,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-03,"13 Leza",8,"Araba/Álava",0,0,0,0,0,8,0,0,NA
2020-03-03,"14 Sta Marina",13,"Bizkaia",0,0,0,1,3,16,1,0,NA
2020-03-03,"15 Gorliz",11,"Bizkaia",0,0,0,1,1,12,1,0,NA
2020-03-03,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-03,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-03,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-03,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,0,1,1,0,NA
2020-03-04,"01 Araba",77,"Araba/Álava",5,0,0,5,21,103,11,0,NA
2020-03-04,"02 Cruces",21,"Bizkaia",2,0,0,4,10,33,1,0,NA
2020-03-04,"03 Donosti",11,"Gipuzkoa",0,0,0,2,5,16,2,0,NA
2020-03-04,"04 Basurto",25,"Bizkaia",6,0,0,5,11,42,5,0,NA
2020-03-04,"05 Galdakao",25,"Bizkaia",0,1,1,3,4,30,4,1,NA
2020-03-04,"06 Zumarraga",1,"Gipuzkoa",0,0,0,0,1,2,0,0,NA
2020-03-04,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,1,3,1,0,NA
2020-03-04,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-04,"09 Alto Deba",2,"Gipuzkoa",0,0,0,0,0,2,0,0,NA
2020-03-04,"10 San Eloy",4,"Bizkaia",0,0,0,1,1,5,1,0,NA
2020-03-04,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,NA
2020-03-04,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-04,"13 Leza",8,"Araba/Álava",0,0,0,0,0,8,0,0,NA
2020-03-04,"14 Sta Marina",14,"Bizkaia",0,0,0,0,3,17,1,0,NA
2020-03-04,"15 Gorliz",11,"Bizkaia",0,0,0,1,2,13,1,0,NA
2020-03-04,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-04,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-04,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-04,"ZAMUDIO H.",0,"Bizkaia",0,0,0,1,1,1,0,0,NA
2020-03-05,"01 Araba",74,"Araba/Álava",8,0,0,10,31,113,10,0,NA
2020-03-05,"02 Cruces",24,"Bizkaia",3,0,0,3,13,40,7,0,NA
2020-03-05,"03 Donosti",8,"Gipuzkoa",0,0,0,4,9,17,1,0,NA
2020-03-05,"04 Basurto",28,"Bizkaia",3,0,0,2,13,44,2,0,NA
2020-03-05,"05 Galdakao",25,"Bizkaia",0,0,1,2,6,32,2,0,NA
2020-03-05,"06 Zumarraga",2,"Gipuzkoa",0,0,0,0,1,3,1,0,NA
2020-03-05,"07 Bidasoa",1,"Gipuzkoa",0,0,0,1,2,3,0,0,NA
2020-03-05,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-05,"09 Alto Deba",2,"Gipuzkoa",0,0,0,1,1,3,1,0,NA
2020-03-05,"10 San Eloy",3,"Bizkaia",0,0,0,1,2,5,0,0,NA
2020-03-05,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,NA
2020-03-05,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-05,"13 Leza",7,"Araba/Álava",0,0,0,1,1,8,0,0,NA
2020-03-05,"14 Sta Marina",15,"Bizkaia",0,0,0,1,4,19,2,0,NA
2020-03-05,"15 Gorliz",11,"Bizkaia",0,0,0,0,2,13,0,0,NA
2020-03-05,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-05,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-05,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-05,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,1,2,1,0,NA
2020-03-06,"01 Araba",74,"Araba/Álava",9,0,0,8,39,122,9,0,NA
2020-03-06,"02 Cruces",23,"Bizkaia",2,0,0,4,17,42,2,0,NA
2020-03-06,"03 Donosti",11,"Gipuzkoa",0,0,0,0,9,20,3,0,NA
2020-03-06,"04 Basurto",29,"Bizkaia",2,0,0,4,17,48,4,0,NA
2020-03-06,"05 Galdakao",24,"Bizkaia",0,0,1,2,8,33,1,0,NA
2020-03-06,"06 Zumarraga",3,"Gipuzkoa",0,0,0,0,1,4,1,0,NA
2020-03-06,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,2,4,1,0,NA
2020-03-06,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-06,"09 Alto Deba",3,"Gipuzkoa",0,0,0,0,1,4,1,0,NA
2020-03-06,"10 San Eloy",2,"Bizkaia",0,0,0,1,3,5,0,0,NA
2020-03-06,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,NA
2020-03-06,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-06,"13 Leza",7,"Araba/Álava",0,0,0,0,1,8,0,0,NA
2020-03-06,"14 Sta Marina",14,"Bizkaia",0,0,0,2,6,20,1,0,NA
2020-03-06,"15 Gorliz",11,"Bizkaia",0,0,0,1,3,14,1,0,NA
2020-03-06,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-06,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-06,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-06,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,1,2,0,0,NA
2020-03-07,"01 Araba",86,"Araba/Álava",9,2,2,3,42,139,17,2,NA
2020-03-07,"02 Cruces",28,"Bizkaia",3,0,0,0,17,48,6,0,NA
2020-03-07,"03 Donosti",11,"Gipuzkoa",0,0,0,0,9,20,0,0,NA
2020-03-07,"04 Basurto",29,"Bizkaia",2,0,0,1,18,49,1,0,NA
2020-03-07,"05 Galdakao",29,"Bizkaia",0,0,1,0,8,38,5,0,NA
2020-03-07,"06 Zumarraga",3,"Gipuzkoa",0,0,0,0,1,4,0,0,NA
2020-03-07,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,2,4,0,0,NA
2020-03-07,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,NA
2020-03-07,"09 Alto Deba",3,"Gipuzkoa",0,0,0,0,1,4,0,0,NA
2020-03-07,"10 San Eloy",4,"Bizkaia",0,0,0,0,3,7,2,0,NA
2020-03-07,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,NA
2020-03-07,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,NA
2020-03-07,"13 Leza",7,"Araba/Álava",0,0,0,0,1,8,0,0,NA
2020-03-07,"14 Sta Marina",15,"Bizkaia",0,0,0,0,6,21,1,0,NA
2020-03-07,"15 Gorliz",11,"Bizkaia",0,0,0,0,3,14,0,0,NA
2020-03-07,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,NA
2020-03-07,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,NA
2020-03-07,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,NA
2020-03-07,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,1,2,0,0,NA
2020-03-08,"01 Araba",98,"Araba/Álava",9,1,3,3,45,155,16,1,0.4
2020-03-08,"02 Cruces",30,"Bizkaia",3,0,0,0,17,50,2,0,0
2020-03-08,"03 Donosti",14,"Gipuzkoa",0,0,0,1,10,24,4,0,0
2020-03-08,"04 Basurto",31,"Bizkaia",2,0,0,0,18,51,2,0,0
2020-03-08,"05 Galdakao",31,"Bizkaia",0,1,2,1,9,42,4,1,0.3
2020-03-08,"06 Zumarraga",3,"Gipuzkoa",0,0,0,0,1,4,0,0,0
2020-03-08,"07 Bidasoa",3,"Gipuzkoa",0,0,0,0,2,5,1,0,0
2020-03-08,"08 Mendaro",0,"Gipuzkoa",0,NA,0,NA,0,0,0,0,0
2020-03-08,"09 Alto Deba",3,"Gipuzkoa",0,0,0,0,1,4,0,0,0
2020-03-08,"10 San Eloy",5,"Bizkaia",0,0,0,0,3,8,1,0,0
2020-03-08,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,0
2020-03-08,"12 Eibar",1,"Gipuzkoa",0,0,0,0,0,1,0,0,0
2020-03-08,"13 Leza",7,"Araba/Álava",0,0,0,0,1,8,0,0,0
2020-03-08,"14 Sta Marina",15,"Bizkaia",0,0,0,1,7,22,1,0,0
2020-03-08,"15 Gorliz",11,"Bizkaia",0,0,0,0,3,14,0,0,0
2020-03-08,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-08,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-08,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-08,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,1,2,0,0,0
2020-03-09,"01 Araba",117,"Araba/Álava",9,0,3,6,51,180,25,0,0.4
2020-03-09,"02 Cruces",33,"Bizkaia",4,0,0,1,18,55,5,0,0
2020-03-09,"03 Donosti",16,"Gipuzkoa",0,0,0,0,10,26,2,0,0
2020-03-09,"04 Basurto",32,"Bizkaia",1,0,0,3,21,54,3,0,0
2020-03-09,"05 Galdakao",31,"Bizkaia",0,0,2,7,16,49,7,0,0.3
2020-03-09,"06 Zumarraga",2,"Gipuzkoa",0,0,0,1,2,4,0,0,0
2020-03-09,"07 Bidasoa",2,"Gipuzkoa",0,0,0,1,3,5,0,0,0
2020-03-09,"08 Mendaro",1,"Gipuzkoa",0,0,0,0,0,1,1,0,0
2020-03-09,"09 Alto Deba",3,"Gipuzkoa",0,0,0,0,1,4,0,0,0
2020-03-09,"10 San Eloy",6,"Bizkaia",0,0,0,0,3,9,1,0,0
2020-03-09,"11 Urduliz",2,"Bizkaia",0,0,0,0,0,2,0,0,0
2020-03-09,"12 Eibar",2,"Gipuzkoa",0,0,0,0,0,2,1,0,0
2020-03-09,"13 Leza",9,"Araba/Álava",0,0,0,0,1,10,2,0,0
2020-03-09,"14 Sta Marina",15,"Bizkaia",0,0,0,1,8,23,1,0,0
2020-03-09,"15 Gorliz",11,"Bizkaia",0,0,0,2,5,16,2,0,0
2020-03-09,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-09,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-09,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-09,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,1,2,0,0,0
2020-03-10,"01 Araba",137,"Araba/Álava",10,0,3,8,59,209,29,0,0.4
2020-03-10,"02 Cruces",36,"Bizkaia",6,0,0,2,20,62,7,0,0
2020-03-10,"03 Donosti",17,"Gipuzkoa",0,0,0,0,10,27,1,0,0
2020-03-10,"04 Basurto",32,"Bizkaia",1,0,0,4,25,58,4,0,0
2020-03-10,"05 Galdakao",32,"Bizkaia",2,0,2,3,19,55,6,0,0.3
2020-03-10,"06 Zumarraga",1,"Gipuzkoa",0,0,0,1,3,4,0,0,0
2020-03-10,"07 Bidasoa",2,"Gipuzkoa",0,0,0,1,4,6,1,0,0
2020-03-10,"08 Mendaro",1,"Gipuzkoa",0,0,0,0,0,1,0,0,0
2020-03-10,"09 Alto Deba",3,"Gipuzkoa",0,0,0,0,1,4,0,0,0
2020-03-10,"10 San Eloy",7,"Bizkaia",0,0,0,1,4,11,2,0,0
2020-03-10,"11 Urduliz",5,"Bizkaia",0,0,0,0,0,5,3,0,0
2020-03-10,"12 Eibar",2,"Gipuzkoa",0,0,0,0,0,2,0,0,0
2020-03-10,"13 Leza",8,"Araba/Álava",0,0,0,2,3,11,1,0,0
2020-03-10,"14 Sta Marina",17,"Bizkaia",0,0,0,2,10,27,4,0,0
2020-03-10,"15 Gorliz",10,"Bizkaia",0,0,0,1,6,16,0,0,0
2020-03-10,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-10,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-10,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-10,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,1,3,1,0,0
2020-03-11,"01 Araba",155,"Araba/Álava",13,3,6,13,72,246,37,3,0.9
2020-03-11,"02 Cruces",43,"Bizkaia",6,0,0,2,22,71,9,0,0
2020-03-11,"03 Donosti",18,"Gipuzkoa",1,1,1,3,13,33,6,1,0.1
2020-03-11,"04 Basurto",33,"Bizkaia",1,0,0,5,30,64,6,0,0
2020-03-11,"05 Galdakao",36,"Bizkaia",1,0,2,2,21,60,5,0,0.1
2020-03-11,"06 Zumarraga",2,"Gipuzkoa",0,0,0,0,3,5,1,0,0
2020-03-11,"07 Bidasoa",1,"Gipuzkoa",0,0,0,1,5,6,0,0,0
2020-03-11,"08 Mendaro",1,"Gipuzkoa",0,0,0,0,0,1,0,0,0
2020-03-11,"09 Alto Deba",2,"Gipuzkoa",0,1,1,1,2,5,1,1,0.1
2020-03-11,"10 San Eloy",6,"Bizkaia",0,0,0,1,5,11,0,0,0
2020-03-11,"11 Urduliz",5,"Bizkaia",0,0,0,1,1,6,1,0,0
2020-03-11,"12 Eibar",2,"Gipuzkoa",0,0,0,0,0,2,0,0,0
2020-03-11,"13 Leza",8,"Araba/Álava",0,0,0,0,3,11,0,0,0
2020-03-11,"14 Sta Marina",19,"Bizkaia",0,0,0,0,10,29,2,0,0
2020-03-11,"15 Gorliz",10,"Bizkaia",0,0,0,0,6,16,0,0,0
2020-03-11,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-11,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-11,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-11,"ZAMUDIO H.",1,"Bizkaia",0,0,0,1,2,3,0,0,0
2020-03-12,"01 Araba",184,"Araba/Álava",13,3,9,11,83,289,43,3,1.3
2020-03-12,"02 Cruces",47,"Bizkaia",7,0,0,4,26,80,9,0,0
2020-03-12,"03 Donosti",20,"Gipuzkoa",1,0,1,2,15,37,4,0,0.1
2020-03-12,"04 Basurto",38,"Bizkaia",4,0,0,3,33,75,11,0,0
2020-03-12,"05 Galdakao",40,"Bizkaia",1,0,2,3,24,67,7,0,0.1
2020-03-12,"06 Zumarraga",2,"Gipuzkoa",0,0,0,0,3,5,0,0,0
2020-03-12,"07 Bidasoa",1,"Gipuzkoa",0,0,0,0,5,6,0,0,0
2020-03-12,"08 Mendaro",1,"Gipuzkoa",0,0,0,0,0,1,0,0,0
2020-03-12,"09 Alto Deba",2,"Gipuzkoa",0,0,1,0,2,5,0,0,0.1
2020-03-12,"10 San Eloy",5,"Bizkaia",0,0,0,1,6,11,0,0,0
2020-03-12,"11 Urduliz",6,"Bizkaia",0,0,0,2,3,9,3,0,0
2020-03-12,"12 Eibar",2,"Gipuzkoa",0,0,0,0,0,2,0,0,0
2020-03-12,"13 Leza",8,"Araba/Álava",0,0,0,0,3,11,0,0,0
2020-03-12,"14 Sta Marina",22,"Bizkaia",0,0,0,0,10,32,3,0,0
2020-03-12,"15 Gorliz",10,"Bizkaia",0,0,0,0,6,16,0,0,0
2020-03-12,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-12,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-12,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-12,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,2,3,0,0,0
2020-03-13,"01 Araba",194,"Araba/Álava",15,3,12,29,112,333,44,3,1.7
2020-03-13,"02 Cruces",48,"Bizkaia",5,0,0,8,34,87,7,0,0
2020-03-13,"03 Donosti",24,"Gipuzkoa",3,0,1,1,16,44,7,0,0.1
2020-03-13,"04 Basurto",48,"Bizkaia",2,0,0,0,33,83,8,0,0
2020-03-13,"05 Galdakao",42,"Bizkaia",2,0,2,5,29,75,8,0,0.1
2020-03-13,"06 Zumarraga",2,"Gipuzkoa",0,0,0,0,3,5,0,0,0
2020-03-13,"07 Bidasoa",1,"Gipuzkoa",0,0,0,0,5,6,0,0,0
2020-03-13,"08 Mendaro",2,"Gipuzkoa",0,0,0,0,0,2,1,0,0
2020-03-13,"09 Alto Deba",6,"Gipuzkoa",0,0,1,0,2,9,4,0,0.1
2020-03-13,"10 San Eloy",5,"Bizkaia",0,0,0,1,7,12,1,0,0
2020-03-13,"11 Urduliz",5,"Bizkaia",0,0,0,1,4,9,0,0,0
2020-03-13,"12 Eibar",3,"Gipuzkoa",0,0,0,0,0,3,1,0,0
2020-03-13,"13 Leza",8,"Araba/Álava",0,0,0,1,4,12,1,0,0
2020-03-13,"14 Sta Marina",20,"Bizkaia",0,0,0,4,14,34,2,0,0
2020-03-13,"15 Gorliz",9,"Bizkaia",0,0,0,1,7,16,0,0,0
2020-03-13,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-13,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-13,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-13,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,2,3,0,0,0
2020-03-14,"01 Araba",210,"Araba/Álava",21,4,16,11,123,370,37,4,2
2020-03-14,"02 Cruces",51,"Bizkaia",5,0,0,2,36,92,5,0,0
2020-03-14,"03 Donosti",26,"Gipuzkoa",3,0,1,2,18,48,4,0,0.1
2020-03-14,"04 Basurto",50,"Bizkaia",2,0,0,4,37,89,6,0,0
2020-03-14,"05 Galdakao",46,"Bizkaia",2,1,3,3,32,83,8,1,0.3
2020-03-14,"06 Zumarraga",3,"Gipuzkoa",0,0,0,0,3,6,1,0,0
2020-03-14,"07 Bidasoa",1,"Gipuzkoa",0,0,0,0,5,6,0,0,0
2020-03-14,"08 Mendaro",2,"Gipuzkoa",0,0,0,0,0,2,0,0,0
2020-03-14,"09 Alto Deba",7,"Gipuzkoa",0,0,1,0,2,10,1,0,0.1
2020-03-14,"10 San Eloy",7,"Bizkaia",0,0,0,0,7,14,2,0,0
2020-03-14,"11 Urduliz",7,"Bizkaia",0,0,0,1,5,12,3,0,0
2020-03-14,"12 Eibar",4,"Gipuzkoa",0,0,0,0,0,4,1,0,0
2020-03-14,"13 Leza",7,"Araba/Álava",0,0,0,1,5,12,0,0,0
2020-03-14,"14 Sta Marina",21,"Bizkaia",0,0,0,0,14,35,1,0,0
2020-03-14,"15 Gorliz",9,"Bizkaia",0,0,0,0,7,16,0,0,0
2020-03-14,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-14,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-14,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-14,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,2,3,0,0,0
2020-03-15,"01 Araba",219,"Araba/Álava",23,10,26,10,133,401,31,10,3.3
2020-03-15,"02 Cruces",58,"Bizkaia",7,0,0,0,36,101,9,0,0
2020-03-15,"03 Donosti",27,"Gipuzkoa",3,1,2,2,20,52,4,1,0.3
2020-03-15,"04 Basurto",51,"Bizkaia",2,0,0,2,39,92,3,0,0
2020-03-15,"05 Galdakao",49,"Bizkaia",3,1,4,2,34,90,7,1,0.3
2020-03-15,"06 Zumarraga",4,"Gipuzkoa",0,0,0,1,4,8,2,0,0
2020-03-15,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,5,7,1,0,0
2020-03-15,"08 Mendaro",3,"Gipuzkoa",0,0,0,0,0,3,1,0,0
2020-03-15,"09 Alto Deba",7,"Gipuzkoa",0,1,2,3,5,14,4,1,0.3
2020-03-15,"10 San Eloy",8,"Bizkaia",0,0,0,0,7,15,1,0,0
2020-03-15,"11 Urduliz",7,"Bizkaia",0,1,1,1,6,14,2,1,0.1
2020-03-15,"12 Eibar",9,"Gipuzkoa",0,0,0,0,0,9,5,0,0
2020-03-15,"13 Leza",6,"Araba/Álava",0,0,0,1,6,12,0,0,0
2020-03-15,"14 Sta Marina",24,"Bizkaia",0,0,0,0,14,38,3,0,0
2020-03-15,"15 Gorliz",9,"Bizkaia",0,0,0,0,7,16,0,0,0
2020-03-15,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-15,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-15,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-15,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,2,3,0,0,0
2020-03-16,"01 Araba",216,"Araba/Álava",24,2,28,32,165,433,32,2,3.6
2020-03-16,"02 Cruces",63,"Bizkaia",9,0,0,5,41,113,12,0,0
2020-03-16,"03 Donosti",27,"Gipuzkoa",2,1,3,6,26,58,6,1,0.4
2020-03-16,"04 Basurto",55,"Bizkaia",3,0,0,4,43,101,9,0,0
2020-03-16,"05 Galdakao",54,"Bizkaia",5,2,6,5,39,104,14,2,0.6
2020-03-16,"06 Zumarraga",3,"Gipuzkoa",0,0,0,1,5,8,0,0,0
2020-03-16,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,5,7,0,0,0
2020-03-16,"08 Mendaro",3,"Gipuzkoa",0,0,0,1,1,4,1,0,0
2020-03-16,"09 Alto Deba",8,"Gipuzkoa",0,0,2,0,5,15,1,0,0.3
2020-03-16,"10 San Eloy",11,"Bizkaia",1,0,0,1,8,20,5,0,0
2020-03-16,"11 Urduliz",9,"Bizkaia",0,0,1,2,8,18,4,0,0.1
2020-03-16,"12 Eibar",12,"Gipuzkoa",0,0,0,0,0,12,3,0,0
2020-03-16,"13 Leza",6,"Araba/Álava",0,0,0,1,7,13,1,0,0
