"date","region_code","region","country","population","cases_registered","PCR","TestAc","cases_per_100000","intensive_care","intensive_care_per_100000","deceassed","deceassed_per_100000","recovered","recovered_per_100000","hospitalized","hospitalized_per_100000"
2020-04-25,3,"Asturias","Spain",1022800,2703,2262,441,264.27,134,13.1,249,24.34,749,73.23,1790,175.01
2020-04-26,3,"Asturias","Spain",1022800,2736,2264,472,267.5,137,13.39,253,24.74,759,74.21,1814,177.36
2020-04-27,3,"Asturias","Spain",1022800,2809,2272,537,274.64,137,13.39,261,25.52,780,76.26,1843,180.19
2020-04-28,3,"Asturias","Spain",1022800,2876,2289,587,281.19,137,13.39,266,26.01,809,79.1,1886,184.4
2020-04-29,3,"Asturias","Spain",1022800,2933,2306,627,286.76,137,13.39,273,26.69,835,81.64,1915,187.23
2020-04-30,3,"Asturias","Spain",1022800,2974,2311,663,290.77,140,13.69,273,26.69,860,84.08,1938,189.48
2020-05-01,3,"Asturias","Spain",1022800,2997,2311,686,293.02,141,13.79,279,27.28,890,87.02,1974,193
2020-05-02,3,"Asturias","Spain",1022800,3018,2312,706,295.07,142,13.88,280,27.38,908,88.78,1995,195.05
2020-05-03,3,"Asturias","Spain",1022800,3030,2314,716,296.25,142,13.88,284,27.77,917,89.66,2014,196.91
2020-05-04,3,"Asturias","Spain",1022800,3058,2315,743,298.98,142,13.88,284,27.77,936,91.51,2046,200.04
2020-05-05,3,"Asturias","Spain",1022800,3094,2326,768,302.5,142,13.88,287,28.06,953,93.18,2081,203.46
2020-05-06,3,"Asturias","Spain",1022800,3099,2326,773,302.99,143,13.98,292,28.55,971,94.94,2117,206.98
2020-05-07,3,"Asturias","Spain",1022800,3157,2336,821,308.66,144,14.08,292,28.55,983,96.11,2141,209.33
2020-05-08,3,"Asturias","Spain",1022800,3183,2342,841,311.2,145,14.18,293,28.65,1012,98.94,2166,211.77
2020-05-09,3,"Asturias","Spain",1022800,3197,2343,854,312.57,147,14.37,295,28.84,1022,99.92,2185,213.63
2020-05-10,3,"Asturias","Spain",1022800,3212,2346,866,314.04,149,14.57,299,29.23,1026,100.31,2197,214.8
2020-05-11,3,"Asturias","Spain",1022800,3226,2351,875,315.41,150,14.67,304,29.72,1031,100.8,2212,216.27
2020-05-12,3,"Asturias","Spain",1022800,3252,2356,896,317.95,151,14.76,307,30.02,1038,101.49,2239,218.91
2020-05-13,3,"Asturias","Spain",1022800,3266,2356,910,319.32,151,14.76,308,30.11,1046,102.27,2252,220.18
2020-02-20,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,4,"Baleares","Spain",1149460,1,1,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,4,"Baleares","Spain",1149460,2,2,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,4,"Baleares","Spain",1149460,2,2,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,4,"Baleares","Spain",1149460,2,2,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,4,"Baleares","Spain",1149460,2,2,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,4,"Baleares","Spain",1149460,5,5,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,4,"Baleares","Spain",1149460,6,6,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,4,"Baleares","Spain",1149460,6,6,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,4,"Baleares","Spain",1149460,6,6,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,4,"Baleares","Spain",1149460,8,8,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,4,"Baleares","Spain",1149460,11,11,NA,0.96,1,0.09,0,0,2,0.17,NA,NA
2020-03-09,4,"Baleares","Spain",1149460,13,13,NA,1.13,1,0.09,0,0,3,0.26,NA,NA
2020-03-10,4,"Baleares","Spain",1149460,16,16,NA,1.39,1,0.09,0,0,1,0.09,8,0.7
2020-03-11,4,"Baleares","Spain",1149460,22,22,NA,1.91,2,0.17,1,0.09,1,0.09,8,0.7
2020-03-12,4,"Baleares","Spain",1149460,28,28,NA,2.44,2,0.17,1,0.09,1,0.09,9,0.78
2020-03-13,4,"Baleares","Spain",1149460,28,28,NA,2.44,2,0.17,1,0.09,1,0.09,9,0.78
2020-03-14,4,"Baleares","Spain",1149460,42,42,NA,3.65,2,0.17,1,0.09,1,0.09,9,0.78
2020-03-15,4,"Baleares","Spain",1149460,73,73,NA,6.35,4,0.35,1,0.09,1,0.09,21,1.83
2020-03-16,4,"Baleares","Spain",1149460,92,92,NA,8,4,0.35,1,0.09,1,0.09,26,2.26
2020-03-17,4,"Baleares","Spain",1149460,112,112,NA,9.74,4,0.35,1,0.09,4,0.35,29,2.52
2020-03-18,4,"Baleares","Spain",1149460,169,169,NA,14.7,7,0.61,2,0.17,6,0.52,31,2.7
2020-03-19,4,"Baleares","Spain",1149460,203,203,NA,17.66,10,0.87,2,0.17,10,0.87,48,4.18
2020-03-20,4,"Baleares","Spain",1149460,246,246,NA,21.4,14,1.22,4,0.35,11,0.96,60,5.22
2020-03-21,4,"Baleares","Spain",1149460,331,331,NA,28.8,14,1.22,4,0.35,17,1.48,79,6.87
2020-03-22,4,"Baleares","Spain",1149460,400,400,NA,34.8,27,2.35,10,0.87,18,1.57,87,7.57
2020-03-23,4,"Baleares","Spain",1149460,478,478,NA,41.58,35,3.04,10,0.87,19,1.65,127,11.05
2020-03-24,4,"Baleares","Spain",1149460,562,562,NA,48.89,40,3.48,13,1.13,28,2.44,164,14.27
2020-03-25,4,"Baleares","Spain",1149460,660,660,NA,57.42,43,3.74,17,1.48,39,3.39,205,17.83
2020-03-26,4,"Baleares","Spain",1149460,755,755,NA,65.68,46,4,22,1.91,67,5.83,237,20.62
2020-03-27,4,"Baleares","Spain",1149460,862,862,NA,74.99,59,5.13,26,2.26,80,6.96,283,24.62
2020-03-28,4,"Baleares","Spain",1149460,958,958,NA,83.34,71,6.18,29,2.52,82,7.13,345,30.01
2020-03-29,4,"Baleares","Spain",1149460,1000,1000,NA,87,80,6.96,37,3.22,100,8.7,353,30.71
2020-03-30,4,"Baleares","Spain",1149460,1069,1069,NA,93,85,7.39,42,3.65,111,9.66,399,34.71
2020-03-31,4,"Baleares","Spain",1149460,1131,1131,NA,98.39,94,8.18,46,4,170,14.79,467,40.63
2020-04-01,4,"Baleares","Spain",1149460,1204,1204,NA,104.74,104,9.05,58,5.05,239,20.79,516,44.89
2020-04-02,4,"Baleares","Spain",1149460,1257,1257,NA,109.36,111,9.66,69,6,375,32.62,586,50.98
2020-04-03,4,"Baleares","Spain",1149460,1271,1271,NA,110.57,113,9.83,71,6.18,422,36.71,633,55.07
2020-04-04,4,"Baleares","Spain",1149460,1293,1293,NA,112.49,119,10.35,75,6.52,461,40.11,663,57.68
2020-04-05,4,"Baleares","Spain",1149460,1320,1320,NA,114.84,120,10.44,81,7.05,531,46.2,682,59.33
2020-04-06,4,"Baleares","Spain",1149460,1369,1369,NA,119.1,123,10.7,84,7.31,537,46.72,704,61.25
2020-04-07,4,"Baleares","Spain",1149460,1412,1412,NA,122.84,128,11.14,89,7.74,616,53.59,730,63.51
2020-04-08,4,"Baleares","Spain",1149460,1448,1448,NA,125.97,131,11.4,89,7.74,696,60.55,750,65.25
2020-04-09,4,"Baleares","Spain",1149460,1488,1488,NA,129.45,135,11.74,97,8.44,737,64.12,776,67.51
2020-04-10,4,"Baleares","Spain",1149460,1507,1507,NA,131.11,136,11.83,102,8.87,757,65.86,777,67.6
2020-04-11,4,"Baleares","Spain",1149460,1534,1534,NA,133.45,141,12.27,112,9.74,848,73.77,804,69.95
2020-04-12,4,"Baleares","Spain",1149460,1550,1550,NA,134.85,142,12.35,117,10.18,862,74.99,810,70.47
2020-04-13,4,"Baleares","Spain",1149460,1571,1571,NA,136.67,144,12.53,118,10.27,871,75.77,825,71.77
2020-04-14,4,"Baleares","Spain",1149460,1606,1606,NA,139.72,148,12.88,125,10.87,881,76.64,856,74.47
2020-04-15,4,"Baleares","Spain",1149460,1637,1637,NA,142.41,151,13.14,131,11.4,918,79.86,871,75.77
2020-04-16,4,"Baleares","Spain",1149460,1668,1668,NA,145.11,151,13.14,134,11.66,938,81.6,904,78.65
2020-04-17,4,"Baleares","Spain",1149460,1748,1724,24,152.07,156,13.57,148,12.88,958,83.34,936,81.43
2020-04-18,4,"Baleares","Spain",1149460,1773,1740,33,154.25,159,13.83,155,13.48,993,86.39,954,83
2020-04-19,4,"Baleares","Spain",1149460,1788,1749,39,155.55,160,13.92,157,13.66,1005,87.43,962,83.69
2020-04-20,4,"Baleares","Spain",1149460,1808,1767,41,157.29,160,13.92,161,14.01,1005,87.43,985,85.69
2020-04-21,4,"Baleares","Spain",1149460,1836,1788,48,159.73,165,14.35,164,14.27,1017,88.48,1004,87.35
2020-04-22,4,"Baleares","Spain",1149460,1861,1807,54,161.9,165,14.35,168,14.62,1047,91.09,1021,88.82
2020-04-23,4,"Baleares","Spain",1149460,1878,1821,57,163.38,165,14.35,172,14.96,1081,94.04,1039,90.39
2020-04-24,4,"Baleares","Spain",1149460,1907,1847,60,165.9,165,14.35,174,15.14,1102,95.87,1057,91.96
2020-04-25,4,"Baleares","Spain",1149460,1917,1854,63,166.77,165,14.35,175,15.22,1123,97.7,1061,92.3
2020-04-26,4,"Baleares","Spain",1149460,1922,1859,63,167.21,165,14.35,179,15.57,1136,98.83,1061,92.3
2020-04-27,4,"Baleares","Spain",1149460,1940,1870,70,168.77,165,14.35,181,15.75,1166,101.44,1073,93.35
2020-04-28,4,"Baleares","Spain",1149460,1950,1879,71,169.64,165,14.35,185,16.09,1196,104.05,1078,93.78
2020-04-29,4,"Baleares","Spain",1149460,1955,1883,72,170.08,166,14.44,188,16.36,1219,106.05,1081,94.04
2020-04-30,4,"Baleares","Spain",1149460,1970,1894,76,171.38,166,14.44,193,16.79,1245,108.31,1089,94.74
2020-05-01,4,"Baleares","Spain",1149460,1984,1902,82,172.6,166,14.44,197,17.14,1268,110.31,1093,95.09
2020-05-02,4,"Baleares","Spain",1149460,1990,1908,82,173.12,166,14.44,197,17.14,1284,111.7,1098,95.52
2020-05-03,4,"Baleares","Spain",1149460,1991,1908,83,173.21,166,14.44,197,17.14,1294,112.57,1101,95.78
2020-05-04,4,"Baleares","Spain",1149460,1997,1910,87,173.73,167,14.53,198,17.23,1307,113.71,1109,96.48
2020-05-05,4,"Baleares","Spain",1149460,2013,1921,92,175.13,167,14.53,199,17.31,1321,114.92,1121,97.52
2020-05-06,4,"Baleares","Spain",1149460,2023,1929,94,176,167,14.53,201,17.49,1345,117.01,1125,97.87
2020-05-07,4,"Baleares","Spain",1149460,2029,1935,94,176.52,167,14.53,202,17.57,1374,119.53,1125,97.87
2020-05-08,4,"Baleares","Spain",1149460,2042,1944,98,177.65,168,14.62,207,18.01,1395,121.36,1125,97.87
2020-05-09,4,"Baleares","Spain",1149460,2055,1950,105,178.78,168,14.62,209,18.18,1401,121.88,1125,97.87
2020-05-10,4,"Baleares","Spain",1149460,2058,1953,105,179.04,168,14.62,209,18.18,1415,123.1,1125,97.87
2020-05-11,4,"Baleares","Spain",1149460,2058,1953,105,179.04,169,14.7,210,18.27,1423,123.8,1126,97.96
2020-05-12,4,"Baleares","Spain",1149460,2063,1957,106,179.48,171,14.88,215,18.7,1465,127.45,1131,98.39
2020-05-13,4,"Baleares","Spain",1149460,2064,1958,106,179.56,171,14.88,216,18.79,1492,129.8,1131,98.39
2020-02-20,5,"Canarias","Spain",2153389,1,1,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,5,"Canarias","Spain",2153389,1,1,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,5,"Canarias","Spain",2153389,1,1,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,5,"Canarias","Spain",2153389,1,1,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,5,"Canarias","Spain",2153389,2,2,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,5,"Canarias","Spain",2153389,5,5,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,5,"Canarias","Spain",2153389,6,6,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,5,"Canarias","Spain",2153389,6,6,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,5,"Canarias","Spain",2153389,6,6,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,5,"Canarias","Spain",2153389,7,7,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,5,"Canarias","Spain",2153389,7,7,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,5,"Canarias","Spain",2153389,7,7,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,5,"Canarias","Spain",2153389,7,7,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,5,"Canarias","Spain",2153389,8,8,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,5,"Canarias","Spain",2153389,11,11,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,5,"Canarias","Spain",2153389,11,11,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,5,"Canarias","Spain",2153389,17,17,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,5,"Canarias","Spain",2153389,22,22,NA,1.02,0,0,0,0,4,0.19,NA,NA
2020-03-09,5,"Canarias","Spain",2153389,25,25,NA,1.16,1,0.05,0,0,5,0.23,NA,NA
2020-03-10,5,"Canarias","Spain",2153389,37,37,NA,1.72,1,0.05,0,0,5,0.23,10,0.46
2020-03-11,5,"Canarias","Spain",2153389,51,51,NA,2.37,3,0.14,0,0,5,0.23,15,0.7
2020-03-12,5,"Canarias","Spain",2153389,70,70,NA,3.25,3,0.14,0,0,5,0.23,15,0.7
2020-03-13,5,"Canarias","Spain",2153389,90,90,NA,4.18,6,0.28,1,0.05,7,0.33,15,0.7
2020-03-14,5,"Canarias","Spain",2153389,109,109,NA,5.06,6,0.28,1,0.05,7,0.33,15,0.7
2020-03-15,5,"Canarias","Spain",2153389,119,119,NA,5.53,9,0.42,1,0.05,7,0.33,40,1.86
2020-03-16,5,"Canarias","Spain",2153389,148,148,NA,6.87,13,0.6,2,0.09,8,0.37,56,2.6
2020-03-17,5,"Canarias","Spain",2153389,181,181,NA,8.41,17,0.79,3,0.14,8,0.37,73,3.39
2020-03-18,5,"Canarias","Spain",2153389,220,220,NA,10.22,23,1.07,3,0.14,9,0.42,82,3.81
2020-03-19,5,"Canarias","Spain",2153389,287,287,NA,13.33,25,1.16,4,0.19,9,0.42,115,5.34
2020-03-20,5,"Canarias","Spain",2153389,348,348,NA,16.16,29,1.35,7,0.33,7,0.33,139,6.45
2020-03-21,5,"Canarias","Spain",2153389,414,414,NA,19.23,32,1.49,9,0.42,7,0.33,150,6.97
2020-03-22,5,"Canarias","Spain",2153389,481,481,NA,22.34,32,1.49,11,0.51,7,0.33,172,7.99
2020-03-23,5,"Canarias","Spain",2153389,557,557,NA,25.87,36,1.67,16,0.74,8,0.37,207,9.61
2020-03-24,5,"Canarias","Spain",2153389,657,657,NA,30.51,43,2,21,0.98,15,0.7,235,10.91
2020-03-25,5,"Canarias","Spain",2153389,784,784,NA,36.41,45,2.09,24,1.11,18,0.84,279,12.96
2020-03-26,5,"Canarias","Spain",2153389,878,878,NA,40.77,61,2.83,27,1.25,20,0.93,328,15.23
2020-03-27,5,"Canarias","Spain",2153389,1025,1025,NA,47.6,68,3.16,36,1.67,25,1.16,377,17.51
2020-03-28,5,"Canarias","Spain",2153389,1125,1125,NA,52.24,78,3.62,39,1.81,30,1.39,425,19.74
2020-03-29,5,"Canarias","Spain",2153389,1204,1204,NA,55.91,84,3.9,40,1.86,32,1.49,444,20.62
2020-03-30,5,"Canarias","Spain",2153389,1262,1262,NA,58.61,94,4.37,55,2.55,57,2.65,483,22.43
2020-03-31,5,"Canarias","Spain",2153389,1380,1380,NA,64.09,110,5.11,62,2.88,77,3.58,532,24.71
2020-04-01,5,"Canarias","Spain",2153389,1444,1444,NA,67.06,113,5.25,68,3.16,94,4.37,566,26.28
2020-04-02,5,"Canarias","Spain",2153389,1490,1490,NA,69.19,120,5.57,73,3.39,102,4.74,605,28.1
2020-04-03,5,"Canarias","Spain",2153389,1564,1564,NA,72.63,128,5.94,78,3.62,123,5.71,632,29.35
2020-04-04,5,"Canarias","Spain",2153389,1622,1622,NA,75.32,129,5.99,80,3.72,137,6.36,644,29.91
2020-04-05,5,"Canarias","Spain",2153389,1649,1649,NA,76.58,133,6.18,85,3.95,157,7.29,651,30.23
2020-04-06,5,"Canarias","Spain",2153389,1725,1725,NA,80.11,137,6.36,89,4.13,186,8.64,689,32
2020-04-07,5,"Canarias","Spain",2153389,1762,1762,NA,81.82,138,6.41,91,4.23,249,11.56,703,32.65
2020-04-08,5,"Canarias","Spain",2153389,1834,1834,NA,85.17,140,6.5,92,4.27,359,16.67,730,33.9
2020-04-09,5,"Canarias","Spain",2153389,1858,1858,NA,86.28,141,6.55,94,4.37,386,17.93,738,34.27
2020-04-10,5,"Canarias","Spain",2153389,1887,1887,NA,87.63,144,6.69,95,4.41,432,20.06,745,34.6
2020-04-11,5,"Canarias","Spain",2153389,1918,1918,NA,89.07,144,6.69,95,4.41,447,20.76,758,35.2
2020-04-12,5,"Canarias","Spain",2153389,1944,1944,NA,90.28,145,6.73,96,4.46,458,21.27,763,35.43
2020-04-13,5,"Canarias","Spain",2153389,1958,1958,NA,90.93,147,6.83,102,4.74,589,27.35,771,35.8
2020-04-14,5,"Canarias","Spain",2153389,1975,1975,NA,91.72,152,7.06,104,4.83,622,28.88,781,36.27
2020-04-15,5,"Canarias","Spain",2153389,1988,1988,0,92.32,156,7.24,107,4.97,673,31.25,802,37.24
2020-04-16,5,"Canarias","Spain",2153389,2009,2009,0,93.29,159,7.38,111,5.15,730,33.9,811,37.66
2020-04-17,5,"Canarias","Spain",2153389,2035,2035,0,94.5,160,7.43,115,5.34,785,36.45,822,38.17
2020-04-18,5,"Canarias","Spain",2153389,2047,2047,0,95.06,162,7.52,119,5.53,789,36.64,825,38.31
2020-04-19,5,"Canarias","Spain",2153389,2067,2067,0,95.99,163,7.57,119,5.53,813,37.75,826,38.36
2020-04-20,5,"Canarias","Spain",2153389,2085,2085,0,96.82,164,7.62,120,5.57,878,40.77,837,38.87
2020-04-21,5,"Canarias","Spain",2153389,2094,2094,0,97.24,164,7.62,121,5.62,927,43.05,841,39.05
2020-04-22,5,"Canarias","Spain",2153389,2113,2113,0,98.12,169,7.85,121,5.62,969,45,855,39.7
2020-04-23,5,"Canarias","Spain",2153389,2140,2140,0,99.38,169,7.85,128,5.94,1017,47.23,868,40.31
2020-04-24,5,"Canarias","Spain",2153389,2155,2155,0,100.07,171,7.94,130,6.04,1036,48.11,878,40.77
2020-04-25,5,"Canarias","Spain",2153389,2167,2167,0,100.63,171,7.94,131,6.08,1048,48.67,880,40.87
2020-04-26,5,"Canarias","Spain",2153389,2178,2178,0,101.14,171,7.94,131,6.08,1047,48.62,881,40.91
2020-04-27,5,"Canarias","Spain",2153389,2187,2187,0,101.56,174,8.08,133,6.18,1075,49.92,900,41.79
2020-04-28,5,"Canarias","Spain",2153389,2202,2202,0,102.26,175,8.13,134,6.22,1107,51.41,906,42.07
2020-04-29,5,"Canarias","Spain",2153389,2205,2205,0,102.4,175,8.13,135,6.27,1131,52.52,909,42.21
2020-04-30,5,"Canarias","Spain",2153389,2206,2206,0,102.44,175,8.13,136,6.32,1151,53.45,914,42.44
2020-05-01,5,"Canarias","Spain",2153389,2212,2212,0,102.72,175,8.13,140,6.5,1149,53.36,918,42.63
2020-05-02,5,"Canarias","Spain",2153389,2221,2221,0,103.14,175,8.13,140,6.5,1150,53.4,919,42.68
2020-05-03,5,"Canarias","Spain",2153389,2225,2225,0,103.33,175,8.13,141,6.55,1166,54.15,919,42.68
2020-05-04,5,"Canarias","Spain",2153389,2231,2231,0,103.6,176,8.17,142,6.59,1190,55.26,920,42.72
2020-05-05,5,"Canarias","Spain",2153389,2231,2231,0,103.6,176,8.17,143,6.64,1223,56.79,920,42.72
2020-05-06,5,"Canarias","Spain",2153389,2235,2235,0,103.79,176,8.17,144,6.69,1258,58.42,921,42.77
2020-05-07,5,"Canarias","Spain",2153389,2240,2240,NA,104.02,176,8.17,148,6.87,1318,61.21,927,43.05
2020-05-08,5,"Canarias","Spain",2153389,2250,2250,0,104.49,178,8.27,148,6.87,1342,62.32,935,43.42
2020-05-09,5,"Canarias","Spain",2153389,2258,2258,0,104.86,178,8.27,148,6.87,1346,62.51,935,43.42
2020-05-10,5,"Canarias","Spain",2153389,2260,2260,0,104.95,178,8.27,149,6.92,1391,64.6,936,43.47
2020-05-11,5,"Canarias","Spain",2153389,2268,2268,0,105.32,178,8.27,151,7.01,1456,67.61,937,43.51
2020-05-12,5,"Canarias","Spain",2153389,2271,2271,0,105.46,178,8.27,151,7.01,1475,68.5,937,43.51
2020-05-13,5,"Canarias","Spain",2153389,2275,2275,0,105.65,178,8.27,151,7.01,1496,69.47,937,43.51
2020-02-20,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,6,"Cantabria","Spain",581078,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,6,"Cantabria","Spain",581078,1,1,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,6,"Cantabria","Spain",581078,10,10,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,6,"Cantabria","Spain",581078,12,12,NA,2.07,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,6,"Cantabria","Spain",581078,12,12,NA,2.07,0,0,0,0,NA,NA,NA,NA
2020-03-09,6,"Cantabria","Spain",581078,12,12,NA,2.07,0,0,0,0,NA,NA,NA,NA
2020-03-10,6,"Cantabria","Spain",581078,12,12,NA,2.07,0,0,0,0,0,0,0,0
2020-03-11,6,"Cantabria","Spain",581078,16,16,NA,2.75,0,0,0,0,6,1.03,3,0.52
2020-03-12,6,"Cantabria","Spain",581078,29,29,NA,4.99,0,0,0,0,7,1.2,3,0.52
2020-03-13,6,"Cantabria","Spain",581078,31,31,NA,5.33,0,0,0,0,7,1.2,3,0.52
2020-03-14,6,"Cantabria","Spain",581078,51,51,NA,8.78,0,0,0,0,10,1.72,3,0.52
2020-03-15,6,"Cantabria","Spain",581078,58,58,NA,9.98,2,0.34,0,0,10,1.72,18,3.1
2020-03-16,6,"Cantabria","Spain",581078,58,58,NA,9.98,2,0.34,0,0,10,1.72,18,3.1
2020-03-17,6,"Cantabria","Spain",581078,68,68,NA,11.7,3,0.52,1,0.17,10,1.72,25,4.3
2020-03-18,6,"Cantabria","Spain",581078,83,83,NA,14.28,4,0.69,1,0.17,10,1.72,40,6.88
2020-03-19,6,"Cantabria","Spain",581078,144,144,NA,24.78,7,1.2,1,0.17,10,1.72,61,10.5
2020-03-20,6,"Cantabria","Spain",581078,215,215,NA,37,9,1.55,2,0.34,11,1.89,92,15.83
2020-03-21,6,"Cantabria","Spain",581078,282,282,NA,48.53,9,1.55,5,0.86,11,1.89,116,19.96
2020-03-22,6,"Cantabria","Spain",581078,347,347,NA,59.72,14,2.41,6,1.03,11,1.89,157,27.02
2020-03-23,6,"Cantabria","Spain",581078,425,425,NA,73.14,16,2.75,9,1.55,12,2.07,200,34.42
2020-03-24,6,"Cantabria","Spain",581078,510,510,NA,87.77,18,3.1,14,2.41,12,2.07,241,41.47
2020-03-25,6,"Cantabria","Spain",581078,671,671,NA,115.48,26,4.47,17,2.93,14,2.41,300,51.63
2020-03-26,6,"Cantabria","Spain",581078,810,810,NA,139.4,29,4.99,21,3.61,19,3.27,355,61.09
2020-03-27,6,"Cantabria","Spain",581078,937,937,NA,161.25,37,6.37,22,3.79,21,3.61,406,69.87
2020-03-28,6,"Cantabria","Spain",581078,1023,1023,NA,176.05,40,6.88,26,4.47,24,4.13,449,77.27
2020-03-29,6,"Cantabria","Spain",581078,1100,1100,NA,189.3,46,7.92,27,4.65,24,4.13,481,82.78
2020-03-30,6,"Cantabria","Spain",581078,1171,1171,NA,201.52,50,8.6,37,6.37,35,6.02,522,89.83
2020-03-31,6,"Cantabria","Spain",581078,1213,1213,NA,208.75,54,9.29,54,9.29,43,7.4,543,93.45
2020-04-01,6,"Cantabria","Spain",581078,1268,1268,NA,218.22,57,9.81,60,10.33,60,10.33,567,97.58
2020-04-02,6,"Cantabria","Spain",581078,1321,1321,NA,227.34,59,10.15,64,11.01,74,12.73,592,101.88
2020-04-03,6,"Cantabria","Spain",581078,1384,1384,NA,238.18,60,10.33,68,11.7,99,17.04,619,106.53
2020-04-04,6,"Cantabria","Spain",581078,1441,1441,NA,247.99,62,10.67,68,11.7,113,19.45,639,109.97
2020-04-05,6,"Cantabria","Spain",581078,1483,1483,NA,255.22,65,11.19,77,13.25,118,20.31,658,113.24
2020-04-06,6,"Cantabria","Spain",581078,1501,1501,NA,258.31,66,11.36,85,14.63,129,22.2,677,116.51
2020-04-07,6,"Cantabria","Spain",581078,1572,1572,NA,270.53,69,11.87,92,15.83,175,30.12,700,120.47
2020-04-08,6,"Cantabria","Spain",581078,1619,1619,NA,278.62,71,12.22,98,16.87,214,36.83,720,123.91
