"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
2020-07-14,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,924,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-15,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,924,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-16,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,924,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-17,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,925,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-18,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,926,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-19,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,926,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-20,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,927,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-21,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,927,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-22,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,927,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-23,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,929,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-24,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,933,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-25,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,938,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-26,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,945,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-27,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,946,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-28,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,948,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-29,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,948,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-30,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,951,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
