"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-06-07","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-06","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-05","Melilla","Melilla","","0","","1","0","0","2","","122","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-04","Melilla","Melilla","","0","","1","0","0","2","","122","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-03","Melilla","Melilla","","0","","1","0","0","2","","122","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-02","Melilla","Melilla","","1","","1","0","0","2","","122","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-01","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-31","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-30","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-29","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-28","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-27","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-26","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-25","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-24","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-23","Melilla","Melilla","","0","","0","0","0","2","","121","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-22","Melilla","Melilla","","0","","4","0","0","2","","121","115","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-21","Melilla","Melilla","","0","","4","0","0","2","","121","115","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-19","Melilla","Melilla","","0","","6","1","0","2","","121","113","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-18","Melilla","Melilla","","0","","7","1","0","2","","121","125","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-17","Melilla","Melilla","","0","","7","1","0","2","","121","125","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-16","Melilla","Melilla","","2","","8","1","0","2","","121","124","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-15","Melilla","Melilla","","0","","8","1","0","2","","119","122","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-14","Melilla","Melilla","","0","","11","3","0","2","","119","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-03","Melilla","Melilla","","0","","11","3","0","2","","119","119","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-12","Melilla","Melilla","","0","","15","2","0","2","","119","115","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-11","Melilla","Melilla","","0","","15","2","0","2","","119","115","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-10","Melilla","Melilla","","0","","17","2","0","2","","119","113","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-09","Melilla","Melilla","","0","","19","3","0","2","","119","111","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-08","Melilla","Melilla","","0","","22","3","0","2","","119","108","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-07","Melilla","Melilla","","0","","22","3","0","2","","119","108","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-06","Melilla","Melilla","","1","","22","2","0","2","","119","108","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-05","Melilla","Melilla","","0","","25","2","0","2","","119","104","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
